TGI;0001021162;TRIUMPH GROUP INC;Triumph Group Inc
TGNA;0000039899;TEGNA INC;TEGNA Inc
TGT;0000027419;TARGET CORP;Target Corp
TGTX;0001001316;TG THERAPEUTICS INC;TG Therapeutics Inc
THC;0000070318;TENET HEALTHCARE CORP;Tenet Healthcare Corp
THFF;0000714562;FIRST FINANCIAL CORP/INDIANA;First Financial Corp/IN
THG;0000944695;HANOVER INSURANCE GROUP INC/;Hanover Insurance Group Inc/Th
THO;0000730263;THOR INDUSTRIES INC;Thor Industries Inc
THR;0001489096;THERMON GROUP HOLDINGS INC;Thermon Group Holdings Inc
THRM;0000903129;GENTHERM INC;Gentherm Inc
THS;0001320695;TREEHOUSE FOODS INC;TreeHouse Foods Inc
TIER;0001176373;TIER REIT INC;Tier REIT Inc
TIF;0000098246;TIFFANY & CO;Tiffany & Co
TILE;0000715787;INTERFACE INC;Interface Inc
TIPT;0001393726;TIPTREE INC;Tiptree Inc
TIS;0001324189;ORCHIDS PAPER PRODUCTS CO;Orchids Paper Products Co
TISI;0000318833;TEAM INC;Team Inc
TITN;0001409171;TITAN MACHINERY INC;Titan Machinery Inc
TIVO;0001675820;TIVO CORP;TiVo Corp
TJX;0000109198;TJX COMPANIES INC;TJX Cos Inc/The
TK;0000911971;TEEKAY CORP;Teekay Corp
TKR;0000098362;TIMKEN CO;Timken Co/The
TLGT;0001047021;TELIGENT INC;Teligent Inc/NJ
TLRD;0000884217;TAILORED BRANDS INC;Tailored Brands Inc
TLYS;0001524025;TILLY'S INC-CLASS A SHRS;Tilly's Inc
TMHC;0001562476;TAYLOR MORRISON HOME CORP-A;Taylor Morrison Home Corp
TMK;0000320335;TORCHMARK CORP;Torchmark Corp
TMO;0000097745;THERMO FISHER SCIENTIFIC INC;Thermo Fisher Scientific Inc
TMP;0001005817;TOMPKINS FINANCIAL CORP;Tompkins Financial Corp
TMST;0001598428;TIMKENSTEEL CORP;TimkenSteel Corp
TMUS;0001283699;T-MOBILE US INC;T-Mobile US Inc
TNAV;0001474439;TELENAV INC;Telenav Inc
TNC;0000097134;TENNANT CO;Tennant Co
TNET;0000937098;TRINET GROUP INC;TriNet Group Inc
TNK;0001419945;TEEKAY TANKERS LTD-CLASS A;Teekay Tankers Ltd
TNTR;0001554875;TINTRI INC;Tintri Inc
TOCA;0001419041;TOCAGEN INC;Tocagen Inc
TOL;0000794170;TOLL BROTHERS INC;Toll Brothers Inc
TORC;0001720580;RESTORBIO INC;resTORbio Inc
TOWN;#N/A Field Not Applicable;TOWNE BANK;Towne Bank/Portsmouth VA
TOWR;0001485469;TOWER INTERNATIONAL INC;Tower International Inc
TPB;0001290677;TURNING POINT BRANDS INC;Turning Point Brands Inc
TPC;0000077543;TUTOR PERINI CORP;Tutor Perini Corp
TPH;0001561680;TRI POINTE GROUP INC;TRI Pointe Group Inc
TPHS;0000724742;TRINITY PLACE HOLDINGS INC;Trinity Place Holdings Inc
TPIC;0001455684;TPI COMPOSITES INC;TPI Composites Inc
TPR;0001116132;TAPESTRY INC;Tapestry Inc
TPRE;0001576018;THIRD POINT REINSURANCE LTD;Third Point Reinsurance Ltd
TPX;0001206264;TEMPUR SEALY INTERNATIONAL I;Tempur Sealy International Inc
TR;0000098677;TOOTSIE ROLL INDS;Tootsie Roll Industries Inc
TRC;0000096869;TEJON RANCH CO;Tejon Ranch Co
TRCB;0001343034;TWO RIVER BANCORP;Two River Bancorp
TRCO;0000726513;TRIBUNE MEDIA CO - A;Tribune Media Co
TREC;0000007039;TRECORA RESOURCES;Trecora Resources
TREE;0001434621;LENDINGTREE INC;LendingTree Inc
TREX;0001069878;TREX COMPANY INC;Trex Co Inc
TRGP;0001389170;TARGA RESOURCES CORP;Targa Resources Corp
TRHC;0001651561;TABULA RASA HEALTHCARE INC;Tabula Rasa HealthCare Inc
TRIP;0001526520;TRIPADVISOR INC;TripAdvisor Inc
TRK;0000934648;SPEEDWAY MOTORSPORTS INC;Speedway Motorsports Inc
TRMB;0000864749;TRIMBLE INC;Trimble Inc
TRMK;0000036146;TRUSTMARK CORP;Trustmark Corp
TRN;0000099780;TRINITY INDUSTRIES INC;Trinity Industries Inc
TRNC;0001593195;TRONC INC;tronc Inc
TRNO;0001476150;TERRENO REALTY CORP;Terreno Realty Corp
TROW;0001113169;T ROWE PRICE GROUP INC;T Rowe Price Group Inc
TROX;0001530804;TRONOX LTD-CL A;Tronox Ltd
TRS;0000842633;TRIMAS CORP;TriMas Corp
TRST;0000357301;TRUSTCO BANK CORP NY;TrustCo Bank Corp NY
TRTN;0001660734;TRITON INTERNATIONAL LTD/BER;Triton International Ltd/Bermu
TRTX;0001630472;TPG RE FINANCE TRUST INC;TPG RE Finance Trust Inc
TRU;0001552033;TRANSUNION;TransUnion
TRUE;0001327318;TRUECAR INC;TrueCar Inc
TRUP;0001371285;TRUPANION INC;Trupanion Inc
TRV;0000086312;TRAVELERS COS INC/THE;Travelers Cos Inc/The
TRVN;0001429560;TREVENA INC;Trevena Inc
TSBK;0001046050;TIMBERLAND BANCORP INC;Timberland Bancorp Inc/WA
TSC;0001380846;TRISTATE CAPITAL HLDGS INC;TriState Capital Holdings Inc
TSCO;0000916365;TRACTOR SUPPLY COMPANY;Tractor Supply Co
TSE;0001519061;TRINSEO SA;Trinseo SA
TSLA;0001318605;TESLA INC;Tesla Inc
TSN;0000100493;TYSON FOODS INC-CL A;Tyson Foods Inc
TSQ;0001499832;TOWNSQUARE MEDIA INC - CL A;Townsquare Media Inc
TSRO;0001491576;TESARO INC;TESARO Inc
TSS;0000721683;TOTAL SYSTEM SERVICES INC;Total System Services Inc
TTC;0000737758;TORO CO;Toro Co/The
TTD;0001671933;TRADE DESK INC/THE -CLASS A;Trade Desk Inc/The
TTEC;0001013880;TTEC HOLDINGS INC;TTEC Holdings Inc
TTEK;0000831641;TETRA TECH INC;Tetra Tech Inc
TTGT;0001293282;TECHTARGET;TechTarget Inc
TTI;0000844965;TETRA TECHNOLOGIES INC;TETRA Technologies Inc
TTMI;0001116942;TTM TECHNOLOGIES;TTM Technologies Inc
TTPH;0001373707;TETRAPHASE PHARMACEUTICALS I;Tetraphase Pharmaceuticals Inc
TTS;0001552800;TILE SHOP HLDGS INC;Tile Shop Holdings Inc
TTWO;0000946581;TAKE-TWO INTERACTIVE SOFTWRE;Take-Two Interactive Software
TUP;0001008654;TUPPERWARE BRANDS CORP;Tupperware Brands Corp
TUSK;0001679268;MAMMOTH ENERGY SERVICES INC;Mammoth Energy Services Inc
TVPT;0001424755;TRAVELPORT WORLDWIDE LTD;Travelport Worldwide Ltd
TVTY;0000704415;TIVITY HEALTH INC;Tivity Health Inc
TWI;0000899751;TITAN INTERNATIONAL INC;Titan International Inc
TWIN;0000100378;TWIN DISC INC;Twin Disc Inc
TWLO;0001447669;TWILIO INC - A;Twilio Inc
TWNK;0001644406;HOSTESS BRANDS INC;Hostess Brands Inc
TWO;0001465740;TWO HARBORS INVESTMENT CORP;Two Harbors Investment Corp
TWOU;0001459417;2U INC;2U Inc
TWTR;0001418091;TWITTER INC;Twitter Inc
TWX;0001105705;TIME WARNER INC;Time Warner Inc
TXMD;0000025743;THERAPEUTICSMD INC;TherapeuticsMD Inc
TXN;0000097476;TEXAS INSTRUMENTS INC;Texas Instruments Inc
TXRH;0001289460;TEXAS ROADHOUSE INC;Texas Roadhouse Inc
TXT;0000217346;TEXTRON INC;Textron Inc
TYL;0000860731;TYLER TECHNOLOGIES INC;Tyler Technologies Inc
TYPE;0001385292;MONOTYPE IMAGING HOLDINGS IN;Monotype Imaging Holdings Inc
UA;0001336917;UNDER ARMOUR INC-CLASS C;Under Armour Inc
UAA;0001336917;UNDER ARMOUR INC-CLASS A;Under Armour Inc
UAL;0000100517;UNITED CONTINENTAL HOLDINGS;United Continental Holdings In
UBA;0001029800;URSTADT BIDDLE - CLASS A;Urstadt Biddle Properties Inc
UBFO;0001137547;UNITED SECURITY BANCSHARE/CA;United Security Bancshares/Fre
UBNK;0001501364;UNITED FINANCIAL BANCORP INC;United Financial Bancorp Inc
UBNT;0001511737;UBIQUITI NETWORKS INC;Ubiquiti Networks Inc
UBSH;0000883948;UNION BANKSHARES CORP;Union Bankshares Corp
UBSI;0000729986;UNITED BANKSHARES INC;United Bankshares Inc/WV
UCBI;0000857855;UNITED COMMUNITY BANKS/GA;United Community Banks Inc/GA
UCFC;0000707886;UNITED COMMUNITY FINANCIAL;United Community Financial Cor
UCTT;0001275014;ULTRA CLEAN HOLDINGS INC;Ultra Clean Holdings Inc
UDR;0000074208;UDR INC;UDR Inc
UE;0001611547;URBAN EDGE PROPERTIES;Urban Edge Properties
UEC;0001334933;URANIUM ENERGY CORP;Uranium Energy Corp
UEIC;0000101984;UNIVERSAL ELECTRONICS INC;Universal Electronics Inc
UFCS;0000101199;UNITED FIRE GROUP INC;United Fire Group Inc
UFI;0000100726;UNIFI INC;Unifi Inc
UFPI;0000912767;UNIVERSAL FOREST PRODUCTS;Universal Forest Products Inc
UFPT;0000914156;UFP TECHNOLOGIES INC;UFP Technologies Inc
UFS;0001381531;DOMTAR CORP;Domtar Corp
UGI;0000884614;UGI CORP;UGI Corp
UHAL;0000004457;AMERCO;AMERCO
UHS;0000352915;UNIVERSAL HEALTH SERVICES-B;Universal Health Services Inc
UHT;0000798783;UNIVERSAL HEALTH RLTY INCOME;Universal Health Realty Income
UIHC;0001401521;UNITED INSURANCE HOLDINGS CO;United Insurance Holdings Corp
UIS;0000746838;UNISYS CORP;Unisys Corp
ULH;0001308208;UNIVERSAL LOGISTICS HOLDINGS;Universal Logistics Holdings I
ULTA;0001403568;ULTA BEAUTY INC;Ulta Beauty Inc
ULTI;0001016125;ULTIMATE SOFTWARE GROUP INC;Ultimate Software Group Inc/Th
UMBF;0000101382;UMB FINANCIAL CORP;UMB Financial Corp
UMH;0000752642;UMH PROPERTIES INC;UMH Properties Inc
UMPQ;0001077771;UMPQUA HOLDINGS CORP;Umpqua Holdings Corp
UNB;0000706863;UNION BANKSHARES INC /VT;Union Bankshares Inc/Morrisvil
UNF;0000717954;UNIFIRST CORP/MA;UniFirst Corp/MA
UNFI;0001020859;UNITED NATURAL FOODS INC;United Natural Foods Inc
UNH;0000731766;UNITEDHEALTH GROUP INC;UnitedHealth Group Inc
UNIT;0001620280;UNITI GROUP INC;Uniti Group Inc
UNM;0000005513;UNUM GROUP;Unum Group
UNP;0000100885;UNION PACIFIC CORP;Union Pacific Corp
UNT;0000798949;UNIT CORP;Unit Corp
UNTY;0000920427;UNITY BANCORP INC;Unity Bancorp Inc
UNVR;0001494319;UNIVAR INC;Univar Inc
UPL;0001022646;ULTRA PETROLEUM CORP;Ultra Petroleum Corp
UPLD;0001505155;UPLAND SOFTWARE INC;Upland Software Inc
UPS;0001090727;UNITED PARCEL SERVICE-CL B;United Parcel Service Inc
URBN;0000912615;URBAN OUTFITTERS INC;Urban Outfitters Inc
URI;0001067701;UNITED RENTALS INC;United Rentals Inc
USAT;0000896429;USA TECHNOLOGIES INC;USA Technologies Inc
USB;0000036104;US BANCORP;US Bancorp
USCR;0001073429;US CONCRETE INC;US Concrete Inc
USFD;0001665918;US FOODS HOLDING CORP;US Foods Holding Corp
USG;0000757011;USG CORP;USG Corp
USLM;0000082020;UNITED STATES LIME & MINERAL;United States Lime & Minerals
USM;0000821130;US CELLULAR CORP;United States Cellular Corp
USNA;0000896264;USANA HEALTH SCIENCES INC;USANA Health Sciences Inc
USPH;0000885978;U.S. PHYSICAL THERAPY INC;US Physical Therapy Inc
UTHR;0001082554;UNITED THERAPEUTICS CORP;United Therapeutics Corp
UTL;0000755001;UNITIL CORP;Unitil Corp
UTMD;0000706698;UTAH MEDICAL PRODUCTS INC;Utah Medical Products Inc
UTX;0000101829;UNITED TECHNOLOGIES CORP;United Technologies Corp
UVE;0000891166;UNIVERSAL INSURANCE HOLDINGS;Universal Insurance Holdings I
UVSP;0000102212;UNIVEST CORP OF PENNSYLVANIA;Univest Corp of Pennsylvania
UVV;0000102037;UNIVERSAL CORP/VA;Universal Corp/VA
V;0001403161;VISA INC-CLASS A SHARES;Visa Inc
VAC;0001524358;MARRIOTT VACATIONS WORLD;Marriott Vacations Worldwide C
VALU;0000717720;VALUE LINE INC;Value Line Inc
VAR;0000203527;VARIAN MEDICAL SYSTEMS INC;Varian Medical Systems Inc
VBIV;0000764195;VBI VACCINES INC;VBI Vaccines Inc
VBTX;0001501570;VERITEX HOLDINGS INC;Veritex Holdings Inc
VC;0001111335;VISTEON CORP;Visteon Corp
VCRA;0001129260;VOCERA COMMUNICATIONS INC;Vocera Communications Inc
VCYT;0001384101;VERACYTE INC;Veracyte Inc
VDSI;0001044777;VASCO DATA SECURITY INTL;VASCO Data Security Internatio
VEC;0001601548;VECTRUS INC;Vectrus Inc
VECO;0000103145;VEECO INSTRUMENTS INC;Veeco Instruments Inc
VEEV;0001393052;VEEVA SYSTEMS INC-CLASS A;Veeva Systems Inc
VER;0001507385;VEREIT INC;VEREIT Inc
VERI;0001615165;VERITONE INC;Veritone Inc
VFC;0000103379;VF CORP;VF Corp
VG;0001272830;VONAGE HOLDINGS CORP;Vonage Holdings Corp
VGR;0000059440;VECTOR GROUP LTD;Vector Group Ltd
VHC;0001082324;VIRNETX HOLDING CORP;VirnetX Holding Corp
VHI;0000059255;VALHI INC;Valhi Inc
VIA;0001339947;VIACOM INC-CLASS A;Viacom Inc
VIAB;0001339947;VIACOM INC-CLASS B;Viacom Inc
VIAV;0000912093;VIAVI SOLUTIONS INC;Viavi Solutions Inc
VICI;0001705696;VICI PROPERTIES INC;VICI Properties Inc
VICR;0000751978;VICOR CORP;Vicor Corp
VIRT;0001592386;VIRTU FINANCIAL INC-CLASS A;Virtu Financial Inc
VIVE;0000879682;VIVEVE MEDICAL INC;Viveve Medical Inc
VIVO;0000794172;MERIDIAN BIOSCIENCE INC;Meridian Bioscience Inc
VLGEA;0000103595;VILLAGE SUPER MARKET-CLASS A;Village Super Market Inc
VLO;0000021271;VALERO ENERGY CORP;Valero Energy Corp
VLY;0000714310;VALLEY NATIONAL BANCORP;Valley National Bancorp
VMC;0001396009;VULCAN MATERIALS CO;Vulcan Materials Co
VMI;0000102729;VALMONT INDUSTRIES;Valmont Industries Inc
VMW;0001124610;VMWARE INC-CLASS A;VMware Inc
VNDA;0001347178;VANDA PHARMACEUTICALS INC;Vanda Pharmaceuticals Inc
VNO;0000899689;VORNADO REALTY TRUST;Vornado Realty Trust
VOXX;0000807707;VOXX INTERNATIONAL CORP;VOXX International Corp
VOYA;0001535929;VOYA FINANCIAL INC;Voya Financial Inc
VPG;0001487952;VISHAY PRECISION GROUP;Vishay Precision Group Inc
VR;0001348259;VALIDUS HOLDINGS LTD;Validus Holdings Ltd
VRA;0001495320;VERA BRADLEY INC;Vera Bradley Inc
VRAY;0001597313;VIEWRAY INC;ViewRay Inc
VREX;0001681622;VAREX IMAGING CORP;Varex Imaging Corp
VRNS;0001361113;VARONIS SYSTEMS INC;Varonis Systems Inc
VRNT;0001166388;VERINT SYSTEMS INC;Verint Systems Inc
VRS;0001421182;VERSO CORP - A;Verso Corp
VRSK;0001442145;VERISK ANALYTICS INC;Verisk Analytics Inc
VRSN;0001014473;VERISIGN INC;VeriSign Inc
VRTS;0000883237;VIRTUS INVESTMENT PARTNERS;Virtus Investment Partners Inc
VRTU;0001207074;VIRTUSA CORP;Virtusa Corp
VRTV;0001599489;VERITIV CORP;Veritiv Corp
VRTX;0000875320;VERTEX PHARMACEUTICALS INC;Vertex Pharmaceuticals Inc
VSAR;0001513818;VERSARTIS INC;Versartis Inc
VSAT;0000797721;VIASAT INC;ViaSat Inc
VSEC;0000102752;VSE CORP;VSE Corp
VSH;0000103730;VISHAY INTERTECHNOLOGY INC;Vishay Intertechnology Inc
VSI;0001360530;VITAMIN SHOPPE INC;Vitamin Shoppe Inc
VSLR;0001607716;VIVINT SOLAR INC;Vivint Solar Inc
VSM;0001660690;VERSUM MATERIALS INC;Versum Materials Inc
VST;0001692819;VISTRA ENERGY CORP;Vistra Energy Corp
VSTO;0001616318;VISTA OUTDOOR INC;Vista Outdoor Inc
VTR;0000740260;VENTAS INC;Ventas Inc
VTVT;0001641489;VTV THERAPEUTICS INC- CL A;vTv Therapeutics Inc
VVC;0001096385;VECTREN CORP;Vectren Corp
VVI;0000884219;VIAD CORP;Viad Corp
VVV;0001674910;VALVOLINE INC;Valvoline Inc
VYGR;0001640266;VOYAGER THERAPEUTICS INC;Voyager Therapeutics Inc
VZ;0000732712;VERIZON COMMUNICATIONS INC;Verizon Communications Inc
W;0001616707;WAYFAIR INC- CLASS A;Wayfair Inc
WAAS;0001422841;AQUAVENTURE HOLDINGS LTD;AquaVenture Holdings Ltd
WAB;0000943452;WABTEC CORP;Wabtec Corp/DE
WABC;0000311094;WESTAMERICA BANCORPORATION;Westamerica Bancorporation
WAFD;0000936528;WASHINGTON FEDERAL INC;Washington Federal Inc
WAGE;0001158863;WAGEWORKS INC;WageWorks Inc
WAIR;0001378718;WESCO AIRCRAFT HOLDINGS INC;Wesco Aircraft Holdings Inc
WAL;0001212545;WESTERN ALLIANCE BANCORP;Western Alliance Bancorp
WASH;0000737468;WASHINGTON TRUST BANCORP;Washington Trust Bancorp Inc
WAT;0001000697;WATERS CORP;Waters Corp
WATT;0001575793;ENERGOUS CORP;Energous Corp
WBA;0001618921;WALGREENS BOOTS ALLIANCE INC;Walgreens Boots Alliance Inc
WBC;0001390844;WABCO HOLDINGS INC;WABCO Holdings Inc
WBS;0000801337;WEBSTER FINANCIAL CORP;Webster Financial Corp
WBT;0001650962;WELBILT INC;Welbilt Inc
WCC;0000929008;WESCO INTERNATIONAL INC;WESCO International Inc
WCG;0001279363;WELLCARE HEALTH PLANS INC;WellCare Health Plans Inc
WD;0001497770;WALKER & DUNLOP INC;Walker & Dunlop Inc
WDAY;0001327811;WORKDAY INC-CLASS A;Workday Inc
WDC;0000106040;WESTERN DIGITAL CORP;Western Digital Corp
WDFC;0000105132;WD-40 CO;WD-40 Co
WDR;0001052100;WADDELL & REED FINANCIAL-A;Waddell & Reed Financial Inc
WEB;0001095291;WEB.COM GROUP INC;Web.com Group Inc
WEC;0000783325;WEC ENERGY GROUP INC;WEC Energy Group Inc
WELL;0000766704;WELLTOWER INC;Welltower Inc
WEN;0000030697;WENDY'S CO/THE;Wendy's Co/The
WERN;0000793074;WERNER ENTERPRISES INC;Werner Enterprises Inc
WETF;0000880631;WISDOMTREE INVESTMENTS INC;WisdomTree Investments Inc
WEX;0001309108;WEX INC;WEX Inc
WEYS;0000106532;WEYCO GROUP INC;Weyco Group Inc
WFC;0000072971;WELLS FARGO & CO;Wells Fargo & Co
WFT;0001603923;WEATHERFORD INTERNATIONAL PL;Weatherford International PLC
WGL;0001103601;WGL HOLDINGS INC;WGL Holdings Inc
WGO;0000107687;WINNEBAGO INDUSTRIES;Winnebago Industries Inc
WHD;0001699136;CACTUS INC - A;Cactus Inc
WHG;0001165002;WESTWOOD HOLDINGS GROUP INC;Westwood Holdings Group Inc
WHR;0000106640;WHIRLPOOL CORP;Whirlpool Corp
WIFI;0001169988;BOINGO WIRELESS INC;Boingo Wireless Inc
WIN;0001282266;WINDSTREAM HOLDINGS INC;Windstream Holdings Inc
WINA;0000908315;WINMARK CORP;Winmark Corp
WING;0001636222;WINGSTOP INC;Wingstop Inc
WIRE;0000850460;ENCORE WIRE CORP;Encore Wire Corp
WK;0001445305;WORKIVA INC;Workiva Inc
WLB;0000106455;WESTMORELAND COAL CO;Westmoreland Coal Co
WLDN;0001370450;WILLDAN GROUP INC;Willdan Group Inc
WLFC;0001018164;WILLIS LEASE FINANCE CORP;Willis Lease Finance Corp
WLH;0001095996;WILLIAM LYON HOMES-CL A;William Lyon Homes
WLK;0001262823;WESTLAKE CHEMICAL CORP;Westlake Chemical Corp
WLL;0001255474;WHITING PETROLEUM CORP;Whiting Petroleum Corp
WLTW;0001140536;WILLIS TOWERS WATSON PLC;Willis Towers Watson PLC
WM;0000823768;WASTE MANAGEMENT INC;Waste Management Inc
WMB;0000107263;WILLIAMS COS INC;Williams Cos Inc/The
WMC;0001465885;WESTERN ASSET MORTGAGE CAPIT;Western Asset Mortgage Capital
WMGI;0001492658;WRIGHT MEDICAL GROUP NV;Wright Medical Group NV
WMIH;0000933136;WMIH CORP;WMIH Corp
WMK;0000105418;WEIS MARKETS INC;Weis Markets Inc
WMS;0001604028;ADVANCED DRAINAGE SYSTEMS IN;Advanced Drainage Systems Inc
