FLWS;0001084869;1-800-FLOWERS.COM INC-CL A;1-800-Flowers.com Inc
FLXN;0001419600;FLEXION THERAPEUTICS INC;Flexion Therapeutics Inc
FLXS;0000037472;FLEXSTEEL INDS;Flexsteel Industries Inc
FMAO;0000792966;FARMERS & MERCHANTS BANCO/OH;Farmers & Merchants Bancorp In
FMBH;0000700565;FIRST MID-ILLINOIS BNCSHS;First Mid-Illinois Bancshares
FMBI;0000702325;FIRST MIDWEST BANCORP INC/IL;First Midwest Bancorp Inc/IL
FMC;0000037785;FMC CORP;FMC Corp
FMI;0001488613;FOUNDATION MEDICINE INC;Foundation Medicine Inc
FMNB;0000709337;FARMERS NATL BANC CORP;Farmers National Banc Corp
FMSA;0001010858;FAIRMOUNT SANTROL HOLDINGS I;Fairmount Santrol Holdings Inc
FN;0001408710;FABRINET;Fabrinet
FNB;0000037808;FNB CORP;FNB Corp/PA
FNBG;0001163199;FNB BANCORP;FNB Bancorp/CA
FND;0001507079;FLOOR & DECOR HOLDINGS INC-A;Floor & Decor Holdings Inc
FNF;#N/A Field Not Applicable;FNF GROUP;FNF Group
FNGN;0001430592;FINANCIAL ENGINES INC;Financial Engines Inc
FNHC;0001069996;FEDERATED NATIONAL HOLDING C;Federated National Holding Co
FNKO;0001704711;FUNKO INC-CLASS A;Funko Inc
FNLC;0000765207;FIRST BANCORP INC/ME;First Bancorp Inc/ME
FNSR;0001094739;FINISAR CORPORATION;Finisar Corp
FNWB;0001556727;FIRST NORTHWEST BANCORP;First Northwest Bancorp
FOE;0000035214;FERRO CORP;Ferro Corp
FOLD;0001178879;AMICUS THERAPEUTICS INC;Amicus Therapeutics Inc
FONR;0000355019;FONAR CORP;FONAR Corp
FOR;0001406587;FORESTAR GROUP INC;Forestar Group Inc
FORM;0001039399;FORMFACTOR INC;FormFactor Inc
FORR;0001023313;FORRESTER RESEARCH INC;Forrester Research Inc
FOSL;0000883569;FOSSIL GROUP INC;Fossil Group Inc
FOX;0001308161;TWENTY-FIRST CENTURY FOX - B;Twenty-First Century Fox Inc
FOXA;0001308161;TWENTY-FIRST CENTURY FOX-A;Twenty-First Century Fox Inc
FOXF;0001424929;FOX FACTORY HOLDING CORP;Fox Factory Holding Corp
FPI;0001591670;FARMLAND PARTNERS INC;Farmland Partners Inc
FPRX;0001175505;FIVE PRIME THERAPEUTICS INC;Five Prime Therapeutics Inc
FR;0000921825;FIRST INDUSTRIAL REALTY TR;First Industrial Realty Trust
FRAC;0001688476;KEANE GROUP INC;Keane Group Inc
FRAN;0001399935;FRANCESCAS HOLDINGS CORP;Francesca's Holdings Corp
FRBK;0000834285;REPUBLIC FIRST BANCORP INC;Republic First Bancorp Inc
FRC;0001132979;FIRST REPUBLIC BANK/CA;First Republic Bank/CA
FRED;0000724571;FRED'S INC-CLASS A;Fred's Inc
FRGI;0001534992;FIESTA RESTAURANT GROUP;Fiesta Restaurant Group Inc
FRME;0000712534;FIRST MERCHANTS CORP;First Merchants Corp
FRO;0000913290;FRONTLINE LTD;Frontline Ltd/Bermuda
FRPH;0000844059;FRP HOLDINGS INC;FRP Holdings Inc
FRPT;0001611647;FRESHPET INC;Freshpet Inc
FRT;0000034903;FEDERAL REALTY INVS TRUST;Federal Realty Investment Trus
FRTA;0001678463;FORTERRA INC;Forterra Inc
FSB;0001407067;FRANKLIN FINANCIAL NETWORK;Franklin Financial Network Inc
FSCT;0001145057;FORESCOUT TECHNOLOGIES INC;ForeScout Technologies Inc
FSLR;0001274494;FIRST SOLAR INC;First Solar Inc
FSP;0001031316;FRANKLIN STREET PROPERTIES C;Franklin Street Properties Cor
FSS;0000277509;FEDERAL SIGNAL CORP;Federal Signal Corp
FSTR;0000352825;FOSTER (LB) CO-A;LB Foster Co
FTD;0001575360;FTD COS INC;FTD Cos Inc
FTK;0000928054;FLOTEK INDUSTRIES INC;Flotek Industries Inc
FTNT;0001262039;FORTINET INC;Fortinet Inc
FTR;0000020520;FRONTIER COMMUNICATIONS CORP;Frontier Communications Corp
FTSI;0001529463;FTS INTERNATIONAL INC;FTS International Inc
FTV;0001659166;FORTIVE CORP;Fortive Corp
FUL;0000039368;H.B. FULLER CO.;HB Fuller Co
FULT;0000700564;FULTON FINANCIAL CORP;Fulton Financial Corp
FWONA;#N/A Field Not Applicable;LIBERTY MEDIA CORP-LIBERTY-A;Liberty Media Corp-Liberty For
FWONK;#N/A Field Not Applicable;LIBERTY MEDIA CORP-LIBERTY-C;Liberty Media Corp-Liberty For
FWRD;0000912728;FORWARD AIR CORP;Forward Air Corp
G;0001398659;GENPACT LTD;Genpact Ltd
GABC;0000714395;GERMAN AMERICAN BANCORP;German American Bancorp Inc
GAIA;0001089872;GAIA INC;Gaia Inc
GATX;0000040211;GATX CORP;GATX Corp
GBCI;0000868671;GLACIER BANCORP INC;Glacier Bancorp Inc
GBL;0001060349;GAMCO INVESTORS INC-A;GAMCO Investors Inc
GBLI;0001494904;GLOBAL INDEMNITY LTD;Global Indemnity Ltd
GBNK;0001324410;GUARANTY BANCORP;Guaranty Bancorp
GBT;0001629137;GLOBAL BLOOD THERAPEUTICS IN;Global Blood Therapeutics Inc
GBX;0000923120;GREENBRIER COMPANIES INC;Greenbrier Cos Inc/The
GCAP;0001444363;GAIN CAPITAL HOLDINGS INC;GAIN Capital Holdings Inc
GCBC;0001070524;GREENE COUNTY BANCORP INC;Greene County Bancorp Inc
GCI;0001635718;GANNETT CO INC;Gannett Co Inc
GCO;0000018498;GENESCO INC;Genesco Inc
GCP;0001644440;GCP APPLIED TECHNOLOGIES;GCP Applied Technologies Inc
GD;0000040533;GENERAL DYNAMICS CORP;General Dynamics Corp
GDDY;0001609711;GODADDY INC - CLASS A;GoDaddy Inc
GDEN;0001071255;GOLDEN ENTERTAINMENT INC;Golden Entertainment Inc
GDI;0001699150;GARDNER DENVER HOLDINGS INC;Gardner Denver Holdings Inc
GDOT;0001386278;GREEN DOT CORP-CLASS A;Green Dot Corp
GE;0000040545;GENERAL ELECTRIC CO;General Electric Co
GEF;0000043920;GREIF INC-CL A;Greif Inc
GEF/B;0000043920;GREIF INC-CL B;Greif Inc
GEN;0001351051;GENESIS HEALTHCARE INC;Genesis Healthcare Inc
GENC;0000064472;GENCOR INDUSTRIES INC;Gencor Industries Inc
GEO;0000923796;GEO GROUP INC/THE;GEO Group Inc/The
GEOS;0001001115;GEOSPACE TECHNOLOGIES CORP;Geospace Technologies Corp
GERN;0000886744;GERON CORP;Geron Corp
GES;0000912463;GUESS? INC;Guess? Inc
GFF;0000050725;GRIFFON CORP;Griffon Corp
GGG;0000042888;GRACO INC;Graco Inc
GGP;0000895648;GGP INC;GGP Inc
GHC;0000104889;GRAHAM HOLDINGS CO-CLASS B;Graham Holdings Co
GHDX;0001131324;GENOMIC HEALTH INC;Genomic Health Inc
GHL;0001282977;GREENHILL & CO INC;Greenhill & Co Inc
GHM;0000716314;GRAHAM CORP;Graham Corp
GIFI;0001031623;GULF ISLAND FABRICATION INC;Gulf Island Fabrication Inc
GIII;#N/A Field Not Applicable;G-III APPAREL GROUP LTD;G-III Apparel Group Ltd
GILD;0000882095;GILEAD SCIENCES INC;Gilead Sciences Inc
GIS;0000040704;GENERAL MILLS INC;General Mills Inc
GKOS;0001192448;GLAUKOS CORP;Glaukos Corp
GLDD;0001372020;GREAT LAKES DREDGE & DOCK CO;Great Lakes Dredge & Dock Corp
GLIBA;0000808461;GCI LIBERTY INC - CLASS A;GCI Liberty Inc
GLNG;0001207179;GOLAR LNG LTD;Golar LNG Ltd
GLOG;0001534126;GASLOG LTD;GasLog Ltd
GLPI;0001575965;GAMING AND LEISURE PROPERTIE;Gaming and Leisure Properties
GLRE;0001385613;GREENLIGHT CAPITAL RE LTD-A;Greenlight Capital Re Ltd
GLT;0000041719;GLATFELTER;PH Glatfelter Co
GLUU;0001366246;GLU MOBILE INC;Glu Mobile Inc
GLW;0000024741;CORNING INC;Corning Inc
GM;0001467858;GENERAL MOTORS CO;General Motors Co
GME;0001326380;GAMESTOP CORP-CLASS A;GameStop Corp
GMED;0001237831;GLOBUS MEDICAL INC - A;Globus Medical Inc
GMRE;0001533615;GLOBAL MEDICAL REIT INC;Global Medical REIT Inc
GMS;0001600438;GMS INC;GMS Inc
GNBC;0001606363;GREEN BANCORP INC;Green Bancorp Inc
GNC;0001502034;GNC HOLDINGS INC-CL A;GNC Holdings Inc
GNCA;0001457612;GENOCEA BIOSCIENCES INC;Genocea Biosciences Inc
GNE;0001528356;GENIE ENERGY LTD-B;Genie Energy Ltd
GNK;0001326200;GENCO SHIPPING & TRADING LTD;Genco Shipping & Trading Ltd
GNL;0001526113;GLOBAL NET LEASE INC;Global Net Lease Inc
GNMK;0001487371;GENMARK DIAGNOSTICS INC;GenMark Diagnostics Inc
GNRC;0001474735;GENERAC HOLDINGS INC;Generac Holdings Inc
GNRT;0001443799;GENER8 MARITIME INC;Gener8 Maritime Inc
GNTX;0000355811;GENTEX CORP;Gentex Corp
GNTY;0001058867;GUARANTY BANCSHARES INC;Guaranty Bancshares Inc/TX
GNW;0001276520;GENWORTH FINANCIAL INC-CL A;Genworth Financial Inc
GOGO;0001537054;GOGO INC;Gogo Inc
GOLF;0001672013;ACUSHNET HOLDINGS CORP;Acushnet Holdings Corp
GOOD;0001234006;GLADSTONE COMMERCIAL CORP;Gladstone Commercial Corp
GOOG;0001652044;ALPHABET INC-CL C;Alphabet Inc
GOOGL;0001652044;ALPHABET INC-CL A;Alphabet Inc
GORO;0001160791;GOLD RESOURCE CORP;Gold Resource Corp
GOV;0001456772;GOVERNMENT PROPERTIES INCOME;Government Properties Income T
GPC;0000040987;GENUINE PARTS CO;Genuine Parts Co
GPI;0001031203;GROUP 1 AUTOMOTIVE INC;Group 1 Automotive Inc
GPK;0001408075;GRAPHIC PACKAGING HOLDING CO;Graphic Packaging Holding Co
GPMT;0001703644;GRANITE POINT MORTGAGE TRUST;Granite Point Mortgage Trust I
GPN;0001123360;GLOBAL PAYMENTS INC;Global Payments Inc
GPOR;0000874499;GULFPORT ENERGY CORP;Gulfport Energy Corp
GPRE;0001309402;GREEN PLAINS INC;Green Plains Inc
GPRO;0001500435;GOPRO INC-CLASS A;GoPro Inc
GPS;0000039911;GAP INC/THE;Gap Inc/The
GPT;0001297587;GRAMERCY PROPERTY TRUST;Gramercy Property Trust
GPX;0000070415;GP STRATEGIES CORP;GP Strategies Corp
GRA;0001045309;WR GRACE & CO;WR Grace & Co
GRBK;0001373670;GREEN BRICK PARTNERS INC;Green Brick Partners Inc
GRC;0000042682;GORMAN-RUPP CO;Gorman-Rupp Co/The
GRIF;0001037390;GRIFFIN INDUSTRIAL REALTY IN;Griffin Industrial Realty Inc
GRMN;0001121788;GARMIN LTD;Garmin Ltd
GRPN;0001490281;GROUPON INC;Groupon Inc
GRUB;0001594109;GRUBHUB INC;GrubHub Inc
GS;0000886982;GOLDMAN SACHS GROUP INC;Goldman Sachs Group Inc/The
GSAT;0001366868;GLOBALSTAR INC;Globalstar Inc
GSBC;0000854560;GREAT SOUTHERN BANCORP INC;Great Southern Bancorp Inc
GSIT;0001126741;GSI TECHNOLOGY INC;GSI Technology Inc
GST;0001170154;GASTAR EXPLORATION LTD;Gastar Exploration Inc
GT;0000042582;GOODYEAR TIRE & RUBBER CO;Goodyear Tire & Rubber Co/The
GTES;0001718512;GATES INDUSTRIAL CORP PLC;Gates Industrial Corp PLC
GTHX;0001560241;G1 THERAPEUTICS INC;G1 Therapeutics Inc
GTLS;0000892553;CHART INDUSTRIES INC;Chart Industries Inc
GTN;0000043196;GRAY TELEVISION INC;Gray Television Inc
GTS;0001171662;TRIPLE-S MANAGEMENT CORP-B;Triple-S Management Corp
GTT;0001315255;GTT COMMUNICATIONS INC;GTT Communications Inc
GTY;0001052752;GETTY REALTY CORP;Getty Realty Corp
GVA;0000861459;GRANITE CONSTRUCTION INC;Granite Construction Inc
GWB;0001613665;GREAT WESTERN BANCORP INC;Great Western Bancorp Inc
GWR;0001012620;GENESEE & WYOMING INC-CL A;Genesee & Wyoming Inc
GWRE;0001528396;GUIDEWIRE SOFTWARE INC;Guidewire Software Inc
GWRS;0001434728;GLOBAL WATER RESOURCES INC;Global Water Resources Inc
GWW;0000277135;WW GRAINGER INC;WW Grainger Inc
GXP;0001143068;GREAT PLAINS ENERGY INC;Great Plains Energy Inc
H;0001468174;HYATT HOTELS CORP - CL A;Hyatt Hotels Corp
HA;0001172222;HAWAIIAN HOLDINGS INC;Hawaiian Holdings Inc
HABT;#N/A Field Not Applicable;HABIT RESTAURANTS INC/THE-A;Habit Restaurants Inc/The
HAE;0000313143;HAEMONETICS CORP/MASS;Haemonetics Corp
HAFC;0001109242;HANMI FINANCIAL CORPORATION;Hanmi Financial Corp
HAIN;0000910406;HAIN CELESTIAL GROUP INC;Hain Celestial Group Inc/The
HAIR;0001409269;RESTORATION ROBOTICS INC;Restoration Robotics Inc
HAL;0000045012;HALLIBURTON CO;Halliburton Co
HALL;0000819913;HALLMARK FINL SERVICES INC;Hallmark Financial Services In
HALO;0001159036;HALOZYME THERAPEUTICS INC;Halozyme Therapeutics Inc
HAS;0000046080;HASBRO INC;Hasbro Inc
HASI;0001561894;HANNON ARMSTRONG SUSTAINABLE;Hannon Armstrong Sustainable I
HAWK;0001411488;BLACKHAWK NETWORK HOLDINGS I;Blackhawk Network Holdings Inc
HAYN;0000858655;HAYNES INTERNATIONAL INC;Haynes International Inc
HBAN;0000049196;HUNTINGTON BANCSHARES INC;Huntington Bancshares Inc/OH
HBB;0001709164;HAMILTON BEACH BRAND-A;Hamilton Beach Brands Holding
HBCP;0001436425;HOME BANCORP INC;Home Bancorp Inc
HBHC;0000750577;HANCOCK HOLDING CO;Hancock Holding Co
HBI;0001359841;HANESBRANDS INC;Hanesbrands Inc
HBMD;0001390162;HOWARD BANCORP INC;Howard Bancorp Inc
HBNC;0000706129;HORIZON BANCORP INDIANA;Horizon Bancorp/IN
HBP;0001093082;HUTTIG BUILDING PRODUCTS INC;Huttig Building Products Inc
HCA;0000860730;HCA HEALTHCARE INC;HCA Healthcare Inc
HCC;0001691303;WARRIOR MET COAL INC;Warrior Met Coal Inc
HCCI;0001403431;HERITAGE-CRYSTAL CLEAN INC;Heritage-Crystal Clean Inc
HCHC;0001006837;HC2 HOLDINGS INC;HC2 Holdings Inc
HCI;0001400810;HCI GROUP INC;HCI Group Inc
HCKT;0001057379;HACKETT GROUP INC/THE;Hackett Group Inc/The
HCOM;0001487986;HAWAIIAN TELCOM HOLDCO INC;Hawaiian Telcom Holdco Inc
HCP;0000765880;HCP INC;HCP Inc
HCSG;0000731012;HEALTHCARE SERVICES GROUP;Healthcare Services Group Inc
HD;0000354950;HOME DEPOT INC;Home Depot Inc/The
HDNG;0000313716;HARDINGE INC;Hardinge Inc
HDP;0001610532;HORTONWORKS INC;Hortonworks Inc
HDS;0001573097;HD SUPPLY HOLDINGS INC;HD Supply Holdings Inc
HDSN;0000925528;HUDSON TECHNOLOGIES INC;Hudson Technologies Inc
HE;0000354707;HAWAIIAN ELECTRIC INDS;Hawaiian Electric Industries I
HEES;0001339605;H&E EQUIPMENT SERVICES INC;H&E Equipment Services Inc
HEI;0000046619;HEICO CORP;HEICO Corp
HEI/A;0000046619;HEICO CORP-CLASS A;HEICO Corp
HELE;0000916789;HELEN OF TROY LTD;Helen of Troy Ltd
HES;0000004447;HESS CORP;Hess Corp
HF;0001380509;HFF INC-CLASS A;HFF Inc
HFC;0000048039;HOLLYFRONTIER CORP;HollyFrontier Corp
HFWA;0001046025;HERITAGE FINANCIAL CORP;Heritage Financial Corp/WA
HGV;0001674168;HILTON GRAND VACATIONS INC;Hilton Grand Vacations Inc
HHC;0001498828;HOWARD HUGHES CORP/THE;Howard Hughes Corp/The
HI;0001417398;HILLENBRAND INC;Hillenbrand Inc
HIBB;0001017480;HIBBETT SPORTS INC;Hibbett Sports Inc
HIFR;0001506401;INFRAREIT INC;InfraREIT Inc
HIFS;#N/A Field Not Applicable;HINGHAM INSTITUTION FOR SVGS;Hingham Institution for Saving
HIG;0000874766;HARTFORD FINANCIAL SVCS GRP;Hartford Financial Services Gr
HII;0001501585;HUNTINGTON INGALLS INDUSTRIE;Huntington Ingalls Industries
HIIQ;0001561387;HEALTH INSURANCE INNOVATIO-A;Health Insurance Innovations I
HIL;0001287808;HILL INTERNATIONAL INC;Hill International Inc
HIVE;0001372414;AEROHIVE NETWORKS INC;Aerohive Networks Inc
HIW;0000921082;HIGHWOODS PROPERTIES INC;Highwoods Properties Inc
HK;0001282648;HALCON RESOURCES CORP;Halcon Resources Corp
HL;0000719413;HECLA MINING CO;Hecla Mining Co
HLF;0001180262;HERBALIFE LTD;Herbalife Ltd
HLI;0001302215;HOULIHAN LOKEY INC;Houlihan Lokey Inc
HLIT;0000851310;HARMONIC INC;Harmonic Inc
HLNE;0001433642;HAMILTON LANE INC-CLASS A;Hamilton Lane Inc
HLT;0001585689;HILTON WORLDWIDE HOLDINGS IN;Hilton Worldwide Holdings Inc
HLX;0000866829;HELIX ENERGY SOLUTIONS GROUP;Helix Energy Solutions Group I
HMHC;0001580156;HOUGHTON MIFFLIN HARCOURT CO;Houghton Mifflin Harcourt Co
HMN;0000850141;HORACE MANN EDUCATORS;Horace Mann Educators Corp
HMST;0001518715;HOMESTREET INC;HomeStreet Inc
HMSY;0001196501;HMS HOLDINGS CORP;HMS Holdings Corp
HMTV;0001567345;HEMISPHERE MEDIA GROUP INC;Hemisphere Media Group Inc
HNI;0000048287;HNI CORP;HNI Corp
HNRG;0000788965;HALLADOR ENERGY CO;Hallador Energy Co
HOFT;0001077688;HOOKER FURNITURE CORP;Hooker Furniture Corp
HOG;0000793952;HARLEY-DAVIDSON INC;Harley-Davidson Inc
HOLX;0000859737;HOLOGIC INC;Hologic Inc
HOMB;0001331520;HOME BANCSHARES INC;Home BancShares Inc/AR
HOME;0001646228;AT HOME GROUP INC;At Home Group Inc
HON;0000773840;HONEYWELL INTERNATIONAL INC;Honeywell International Inc
HONE;0001668224;HARBORONE BANCORP INC;HarborOne Bancorp Inc
HOPE;0001128361;HOPE BANCORP INC;Hope Bancorp Inc
HOV;0000357294;HOVNANIAN ENTERPRISES-A;Hovnanian Enterprises Inc
HP;0000046765;HELMERICH & PAYNE;Helmerich & Payne Inc
HPE;0001645590;HEWLETT PACKARD ENTERPRISE;Hewlett Packard Enterprise Co
HPP;0001482512;HUDSON PACIFIC PROPERTIES IN;Hudson Pacific Properties Inc
HPQ;0000047217;HP INC;HP Inc
HPR;0001725526;HIGHPOINT RESOURCES CORP;HighPoint Resources Corp
HPT;0000945394;HOSPITALITY PROPERTIES TRUST;Hospitality Properties Trust
HQY;0001428336;HEALTHEQUITY INC;HealthEquity Inc
HR;0000899749;HEALTHCARE REALTY TRUST INC;Healthcare Realty Trust Inc
HRB;0000012659;H&R BLOCK INC;H&R Block Inc
HRC;0000047518;HILL-ROM HOLDINGS INC;Hill-Rom Holdings Inc
HRG;0000109177;HRG GROUP INC;HRG Group Inc
HRI;0001364479;HERC HOLDINGS INC;Herc Holdings Inc
HRL;0000048465;HORMEL FOODS CORP;Hormel Foods Corp
HRS;0000202058;HARRIS CORP;Harris Corp
HRTG;0001598665;HERITAGE INSURANCE HOLDINGS;Heritage Insurance Holdings In
HRTX;0000818033;HERON THERAPEUTICS INC;Heron Therapeutics Inc
HSC;0000045876;HARSCO CORP;Harsco Corp
HSIC;0001000228;HENRY SCHEIN INC;Henry Schein Inc
HSII;0001066605;HEIDRICK & STRUGGLES INTL;Heidrick & Struggles Internati
HSKA;0001038133;HESKA CORP;Heska Corp
HST;0001070750;HOST HOTELS & RESORTS INC;Host Hotels & Resorts Inc
HSTM;0001095565;HEALTHSTREAM INC;HealthStream Inc
HSY;0000047111;HERSHEY CO/THE;Hershey Co/The
HT;0001063344;HERSHA HOSPITALITY TRUST;Hersha Hospitality Trust
HTA;0001360604;HEALTHCARE TRUST OF AME-CL A;Healthcare Trust of America In
HTBI;0001538263;HOMETRUST BANCSHARES INC;HomeTrust Bancshares Inc
HTBK;0001053352;HERITAGE COMMERCE CORP;Heritage Commerce Corp
HTH;0001265131;HILLTOP HOLDINGS INC;Hilltop Holdings Inc
HTLD;0000799233;HEARTLAND EXPRESS INC;Heartland Express Inc
HTLF;0000920112;HEARTLAND FINANCIAL USA INC;Heartland Financial USA Inc
HTZ;0001657853;HERTZ GLOBAL HOLDINGS INC;Hertz Global Holdings Inc
HUBB;0000048898;HUBBELL INC;Hubbell Inc
HUBG;0000940942;HUB GROUP INC-CL A;Hub Group Inc
HUBS;0001404655;HUBSPOT INC;HubSpot Inc
HUD;0001714368;HUDSON LTD-CLASS A;Hudson Ltd
HUM;0000049071;HUMANA INC;Humana Inc
HUN;0001307954;HUNTSMAN CORP;Huntsman Corp
HURC;0000315374;HURCO COMPANIES INC;Hurco Cos Inc
HURN;0001289848;HURON CONSULTING GROUP INC;Huron Consulting Group Inc
HVT;0000216085;HAVERTY FURNITURE;Haverty Furniture Cos Inc
HWKN;0000046250;HAWKINS INC;Hawkins Inc
HXL;0000717605;HEXCEL CORP;Hexcel Corp
HY;0001173514;HYSTER-YALE MATERIALS;Hyster-Yale Materials Handling
HYH;0001606498;HALYARD HEALTH INC;Halyard Health Inc
HZN;0001637655;HORIZON GLOBAL CORP;Horizon Global Corp
HZNP;0001492426;HORIZON PHARMA PLC;Horizon Pharma Plc
HZO;0001057060;MARINEMAX INC;MarineMax Inc
I;0001525773;INTELSAT SA;Intelsat SA
IAC;0000891103;IAC/INTERACTIVECORP;IAC/InterActiveCorp
IART;0000917520;INTEGRA LIFESCIENCES HOLDING;Integra LifeSciences Holdings
IBCP;0000039311;INDEPENDENT BANK CORP - MICH;Independent Bank Corp/MI
IBKC;0000933141;IBERIABANK CORP;IBERIABANK Corp
IBKR;0001381197;INTERACTIVE BROKERS GRO-CL A;Interactive Brokers Group Inc
IBM;0000051143;INTL BUSINESS MACHINES CORP;International Business Machine
IBOC;0000315709;INTERNATIONAL BANCSHARES CRP;International Bancshares Corp
IBP;0001580905;INSTALLED BUILDING PRODUCTS;Installed Building Products In
IBTX;0001564618;INDEPENDENT BANK GROUP INC;Independent Bank Group Inc
ICBK;0001470205;COUNTY BANCORP INC;County Bancorp Inc
ICD;0001537028;INDEPENDENCE CONTRACT DRILLI;Independence Contract Drilling
ICE;0001571949;INTERCONTINENTAL EXCHANGE IN;Intercontinental Exchange Inc
ICFI;0001362004;ICF INTERNATIONAL INC;ICF International Inc
ICHR;0001652535;ICHOR HOLDINGS LTD;Ichor Holdings Ltd
ICON;0000857737;ICONIX BRAND GROUP INC;Iconix Brand Group Inc
ICPT;0001270073;INTERCEPT PHARMACEUTICALS IN;Intercept Pharmaceuticals Inc
ICUI;0000883984;ICU MEDICAL INC;ICU Medical Inc
IDA;0001057877;IDACORP INC;IDACORP Inc
IDCC;0001405495;INTERDIGITAL INC;InterDigital Inc/PA
IDRA;0000861838;IDERA PHARMACEUTICALS INC;Idera Pharmaceuticals Inc
IDT;0001005731;IDT CORP-CLASS B;IDT Corp
IDTI;0000703361;INTEGRATED DEVICE TECH INC;Integrated Device Technology I
IDXX;0000874716;IDEXX LABORATORIES INC;IDEXX Laboratories Inc
IESC;0001048268;IES HOLDINGS INC;IES Holdings Inc
IEX;0000832101;IDEX CORP;IDEX Corp
IFF;0000051253;INTL FLAVORS & FRAGRANCES;International Flavors & Fragra
IGT;0001619762;INTERNATIONAL GAME TECHNOLOG;International Game Technology
IHC;0000701869;INDEPENDENCE HOLDING CO;Independence Holding Co
III;0001371489;INFORMATION SERVICES GROUP;Information Services Group Inc
IIIN;0000764401;INSTEEL INDUSTRIES INC;Insteel Industries Inc
IIVI;0000820318;II-VI INC;II-VI Inc
ILG;0001434620;ILG INC;ILG Inc
ILMN;0001110803;ILLUMINA INC;Illumina Inc
ILPT;0001717307;INDUSTRIAL LOGISTICS PROPERT;Industrial Logistics Propertie
IMAX;0000921582;IMAX CORP;IMAX Corp
IMDZ;0001437786;IMMUNE DESIGN CORP;Immune Design Corp
IMGN;0000855654;IMMUNOGEN INC;ImmunoGen Inc
IMH;0001000298;IMPAC MORTGAGE HOLDINGS INC;Impac Mortgage Holdings Inc
IMKTA;0000050493;INGLES MARKETS INC-CLASS A;Ingles Markets Inc
IMMR;0001058811;IMMERSION CORPORATION;Immersion Corp
IMMU;0000722830;IMMUNOMEDICS INC;Immunomedics Inc
IMPV;0001364962;IMPERVA INC;Imperva Inc
INAP;0001056386;INTERNAP CORP;Internap Corp
INBK;0001562463;FIRST INTERNET BANCORP;First Internet Bancorp
INCY;0000879169;INCYTE CORP;Incyte Corp
INDB;0000776901;INDEPENDENT BANK CORP/MA;Independent Bank Corp/Rockland
INFN;0001138639;INFINERA CORP;Infinera Corp
INFO;0001598014;IHS MARKIT LTD;IHS Markit Ltd
INGN;0001294133;INOGEN INC;Inogen Inc
INGR;0001046257;INGREDION INC;Ingredion Inc
INN;0001497645;SUMMIT HOTEL PROPERTIES INC;Summit Hotel Properties Inc
INO;0001055726;INOVIO PHARMACEUTICALS INC;Inovio Pharmaceuticals Inc
INOV;0001619954;INOVALON HOLDINGS INC - A;Inovalon Holdings Inc
INSE;0001615063;INSPIRED ENTERTAINMENT INC;Inspired Entertainment Inc
INSM;0001104506;INSMED INC;Insmed Inc
INST;0001355754;INSTRUCTURE INC;Instructure Inc
