CLH;0000822818;CLEAN HARBORS INC;Clean Harbors Inc
CLI;0000924901;MACK-CALI REALTY CORP;Mack-Cali Realty Corp
CLNE;0001368265;CLEAN ENERGY FUELS CORP;Clean Energy Fuels Corp
CLNS;0001679688;COLONY NORTHSTAR INC-CLASS A;Colony NorthStar Inc
CLPR;0001649096;CLIPPER REALTY INC;Clipper Realty Inc
CLR;0000732834;CONTINENTAL RESOURCES INC/OK;Continental Resources Inc/OK
CLSD;0001539029;CLEARSIDE BIOMEDICAL INC;Clearside Biomedical Inc
CLVS;0001466301;CLOVIS ONCOLOGY INC;Clovis Oncology Inc
CLW;0001441236;CLEARWATER PAPER CORP;Clearwater Paper Corp
CLX;0000021076;CLOROX COMPANY;Clorox Co/The
CLXT;0001705843;CALYXT INC;Calyxt Inc
CMA;0000028412;COMERICA INC;Comerica Inc
CMC;0000022444;COMMERCIAL METALS CO;Commercial Metals Co
CMCO;0001005229;COLUMBUS MCKINNON CORP/NY;Columbus McKinnon Corp/NY
CMCSA;0001166691;COMCAST CORP-CLASS A;Comcast Corp
CMD;0000019446;CANTEL MEDICAL CORP;Cantel Medical Corp
CME;0001156375;CME GROUP INC;CME Group Inc
CMG;0001058090;CHIPOTLE MEXICAN GRILL INC;Chipotle Mexican Grill Inc
CMI;0000026172;CUMMINS INC;Cummins Inc
CMO;0000766701;CAPSTEAD MORTGAGE CORP;Capstead Mortgage Corp
CMP;0001227654;COMPASS MINERALS INTERNATION;Compass Minerals International
CMPR;0001262976;CIMPRESS NV;Cimpress NV
CMRE;0001503584;COSTAMARE INC;Costamare Inc
CMRX;0001117480;CHIMERIX INC;Chimerix Inc
CMS;0000811156;CMS ENERGY CORP;CMS Energy Corp
CMT;0001026655;CORE MOLDING TECHNOLOGIES IN;Core Molding Technologies Inc
CMTL;0000023197;COMTECH TELECOMMUNICATIONS;Comtech Telecommunications Cor
CNA;0000021175;CNA FINANCIAL CORP;CNA Financial Corp
CNAT;0001383701;CONATUS PHARMACEUTICALS INC;Conatus Pharmaceuticals Inc
CNBKA;0000812348;CENTURY BANCORP INC -CL A;Century Bancorp Inc/MA
CNC;0001071739;CENTENE CORP;Centene Corp
CNCE;0001367920;CONCERT PHARMACEUTICALS INC;Concert Pharmaceuticals Inc
CNDT;0001677703;CONDUENT INC;Conduent Inc
CNK;0001385280;CINEMARK HOLDINGS INC;Cinemark Holdings Inc
CNMD;0000816956;CONMED CORP;CONMED Corp
CNNE;0001704720;CANNAE HOLDINGS INC;Cannae Holdings Inc
CNO;0001224608;CNO FINANCIAL GROUP INC;CNO Financial Group Inc
CNOB;0000712771;CONNECTONE BANCORP INC;ConnectOne Bancorp Inc
CNP;0001130310;CENTERPOINT ENERGY INC;CenterPoint Energy Inc
CNS;0001284812;COHEN & STEERS INC;Cohen & Steers Inc
CNSL;0001304421;CONSOLIDATED COMMUNICATIONS;Consolidated Communications Ho
CNTY;0000911147;CENTURY CASINOS INC;Century Casinos Inc
CNX;0001070412;CNX RESOURCES CORP;CNX Resources Corp
CNXN;0001050377;PC CONNECTION INC;PC Connection Inc
COBZ;0001028734;COBIZ FINANCIAL INC;CoBiz Financial Inc
COF;0000927628;CAPITAL ONE FINANCIAL CORP;Capital One Financial Corp
COG;0000858470;CABOT OIL & GAS CORP;Cabot Oil & Gas Corp
COHR;0000021510;COHERENT INC;Coherent Inc
COHU;0000021535;COHU INC;Cohu Inc
COKE;0000317540;COCA-COLA BOTTLING CO CONSOL;Coca-Cola Bottling Co Consolid
COL;0001137411;ROCKWELL COLLINS INC;Rockwell Collins Inc
COLB;0000887343;COLUMBIA BANKING SYSTEM INC;Columbia Banking System Inc
COLD;0001455863;AMERICOLD REALTY TRUST;Americold Realty Trust
COLL;0001267565;COLLEGIUM PHARMACEUTICAL INC;Collegium Pharmaceutical Inc
COLM;0001050797;COLUMBIA SPORTSWEAR CO;Columbia Sportswear Co
COMM;0001517228;COMMSCOPE HOLDING CO INC;CommScope Holding Co Inc
CONE;0001553023;CYRUSONE INC;CyrusOne Inc
CONN;0001223389;CONN'S INC;Conn's Inc
COO;0000711404;COOPER COS INC/THE;Cooper Cos Inc/The
COP;0001163165;CONOCOPHILLIPS;ConocoPhillips
COR;0001490892;CORESITE REALTY CORP;CoreSite Realty Corp
CORE;0001318084;CORE-MARK HOLDING CO INC;Core-Mark Holding Co Inc
CORI;0001594337;CORIUM INTERNATIONAL INC;Corium International Inc
CORR;0001347652;CORENERGY INFRASTRUCTURE TRU;CorEnergy Infrastructure Trust
CORT;0001088856;CORCEPT THERAPEUTICS INC;Corcept Therapeutics Inc
COST;0000909832;COSTCO WHOLESALE CORP;Costco Wholesale Corp
COTV;0001657197;COTIVITI HOLDINGS INC;Cotiviti Holdings Inc
COTY;0001024305;COTY INC-CL A;Coty Inc
COUP;0001385867;COUPA SOFTWARE INC;Coupa Software Inc
COWN;0001466538;COWEN INC;Cowen Inc
CPA;0001345105;COPA HOLDINGS SA-CLASS A;Copa Holdings SA
CPB;0000016732;CAMPBELL SOUP CO;Campbell Soup Co
CPE;0000928022;CALLON PETROLEUM CO;Callon Petroleum Co
CPF;0000701347;CENTRAL PACIFIC FINANCIAL CO;Central Pacific Financial Corp
CPK;0000019745;CHESAPEAKE UTILITIES CORP;Chesapeake Utilities Corp
CPLA;0001104349;CAPELLA EDUCATION CO;Capella Education Co
CPRT;0000900075;COPART INC;Copart Inc
CPRX;0001369568;CATALYST PHARMACEUTICALS INC;Catalyst Pharmaceuticals Inc
CPS;0001320461;COOPER-STANDARD HOLDING;Cooper-Standard Holdings Inc
CPSI;0001169445;COMPUTER PROGRAMS & SYSTEMS;Computer Programs & Systems In
CPT;0000906345;CAMDEN PROPERTY TRUST;Camden Property Trust
CR;0000025445;CRANE CO;Crane Co
CRAI;0001053706;CRA INTERNATIONAL INC;CRA International Inc
CRAY;0000949158;CRAY INC;Cray Inc
CRBP;0001595097;CORBUS PHARMACEUTICALS HOLDI;Corbus Pharmaceuticals Holding
CRC;0001609253;CALIFORNIA RESOURCES CORP;California Resources Corp
CRCM;0001412270;CARE.COM INC;Care.com Inc
CRD/B;0000025475;CRAWFORD & CO  -CL B;Crawford & Co
CREE;0000895419;CREE INC;Cree Inc
CRI;0001060822;CARTER'S INC;Carter's Inc
CRIS;0001108205;CURIS INC;Curis Inc
CRL;0001100682;CHARLES RIVER LABORATORIES;Charles River Laboratories Int
CRM;0001108524;SALESFORCE.COM INC;salesforce.com Inc
CRMT;0001175908;AMERICA'S CAR-MART INC;America's Car-Mart Inc/TX
CROX;0001334036;CROCS INC;Crocs Inc
CRR;0001009672;CARBO CERAMICS INC;CARBO Ceramics Inc
CRS;0000017843;CARPENTER TECHNOLOGY;Carpenter Technology Corp
CRUS;0000772406;CIRRUS LOGIC INC;Cirrus Logic Inc
CRVL;0000874866;CORVEL CORP;CorVel Corp
CRVS;0001626971;CORVUS PHARMACEUTICALS INC;Corvus Pharmaceuticals Inc
CRY;0000784199;CRYOLIFE INC;CryoLife Inc
CRZO;0001040593;CARRIZO OIL & GAS INC;Carrizo Oil & Gas Inc
CSCO;0000858877;CISCO SYSTEMS INC;Cisco Systems Inc
CSFL;0001102266;CENTERSTATE BANK CORP;CenterState Bank Corp
CSGP;0001057352;COSTAR GROUP INC;CoStar Group Inc
CSGS;0001005757;CSG SYSTEMS INTL INC;CSG Systems International Inc
CSII;0001180145;CARDIOVASCULAR SYSTEMS INC;Cardiovascular Systems Inc
CSL;0000790051;CARLISLE COS INC;Carlisle Cos Inc
CSLT;0001433714;CASTLIGHT HEALTH INC-B;Castlight Health Inc
CSOD;0001401680;CORNERSTONE ONDEMAND INC;Cornerstone OnDemand Inc
CSS;0000020629;CSS INDUSTRIES INC;CSS Industries Inc
CSTE;0001504379;CAESARSTONE LTD;Caesarstone Ltd
CSTR;0001676479;CAPSTAR FINANCIAL HOLDINGS I;Capstar Financial Holdings Inc
CSU;0001043000;CAPITAL SENIOR LIVING CORP;Capital Senior Living Corp
CSV;0001016281;CARRIAGE SERVICES INC;Carriage Services Inc
CSWI;0001624794;CSW INDUSTRIALS INC;CSW Industrials Inc
CSX;0000277948;CSX CORP;CSX Corp
CTAS;0000723254;CINTAS CORP;Cintas Corp
CTB;0000024491;COOPER TIRE & RUBBER;Cooper Tire & Rubber Co
CTBI;0000350852;COMMUNITY TRUST BANCORP INC;Community Trust Bancorp Inc
CTL;0000018926;CENTURYLINK INC;CenturyLink Inc
CTLT;0001596783;CATALENT INC;Catalent Inc
CTMX;0001501989;CYTOMX THERAPEUTICS INC;CytomX Therapeutics Inc
CTO;0000023795;CONS TOMOKA LAND CO-FLORIDA;Consolidated-Tomoka Land Co
CTRE;0001590717;CARETRUST REIT INC;CareTrust REIT Inc
CTRL;0001259515;CONTROL4 CORP;Control4 Corp
CTRN;0001318484;CITI TRENDS INC;Citi Trends Inc
CTS;0000026058;CTS CORP;CTS Corp
CTSH;0001058290;COGNIZANT TECH SOLUTIONS-A;Cognizant Technology Solutions
CTT;0001341141;CATCHMARK TIMBER TRUST INC-A;CatchMark Timber Trust Inc
CTWS;0000276209;CONNECTICUT WATER SVC INC;Connecticut Water Service Inc
CTXS;0000877890;CITRIX SYSTEMS INC;Citrix Systems Inc
CUB;0000026076;CUBIC CORP;Cubic Corp
CUBE;0001298675;CUBESMART;CubeSmart
CUBI;0001488813;CUSTOMERS BANCORP INC;Customers Bancorp Inc
CUE;0001645460;CUE BIOPHARMA INC;Cue Biopharma Inc
CULP;0000723603;CULP INC;Culp Inc
CURO;0001711291;CURO GROUP HOLDINGS CORP;Curo Group Holdings Corp
CUTR;0001162461;CUTERA INC;Cutera Inc
CUZ;0000025232;COUSINS PROPERTIES INC;Cousins Properties Inc
CVA;0000225648;COVANTA HOLDING CORP;Covanta Holding Corp
CVBF;0000354647;CVB FINANCIAL CORP;CVB Financial Corp
CVCO;0000278166;CAVCO INDUSTRIES INC;Cavco Industries Inc
CVCY;0001127371;CENTRAL VALLEY COMM BANCORP;Central Valley Community Banco
CVG;0001062047;CONVERGYS CORP;Convergys Corp
CVGI;0001290900;COMMERCIAL VEHICLE GROUP INC;Commercial Vehicle Group Inc
CVGW;0001133470;CALAVO GROWERS INC;Calavo Growers Inc
CVI;0001376139;CVR ENERGY INC;CVR Energy Inc
CVLT;0001169561;COMMVAULT SYSTEMS INC;CommVault Systems Inc
CVLY;0000806279;CODORUS VALLEY BANCORP INC;Codorus Valley Bancorp Inc
CVNA;0001690820;CARVANA CO;Carvana Co
CVRS;0001528557;CORINDUS VASCULAR ROBOTICS I;Corindus Vascular Robotics Inc
CVS;0000064803;CVS HEALTH CORP;CVS Health Corp
CVTI;0000928658;COVENANT TRANSPORT GRP-CL A;Covenant Transportation Group
CVX;0000093410;CHEVRON CORP;Chevron Corp
CW;0000026324;CURTISS-WRIGHT CORP;Curtiss-Wright Corp
CWCO;0000928340;CONSOLIDATED WATER CO-ORD SH;Consolidated Water Co Ltd
CWH;0001669779;CAMPING WORLD HOLDINGS INC-A;Camping World Holdings Inc
CWST;0000911177;CASELLA WASTE SYSTEMS INC-A;Casella Waste Systems Inc
CWT;0001035201;CALIFORNIA WATER SERVICE GRP;California Water Service Group
CXO;0001358071;CONCHO RESOURCES INC;Concho Resources Inc
CXP;0001252849;COLUMBIA PROPERTY TRUST INC;Columbia Property Trust Inc
CXW;0001070985;CORECIVIC INC;CoreCivic Inc
CY;0000791915;CYPRESS SEMICONDUCTOR CORP;Cypress Semiconductor Corp
CYBE;0000768411;CYBEROPTICS CORP;CyberOptics Corp
CYH;0001108109;COMMUNITY HEALTH SYSTEMS INC;Community Health Systems Inc
CYS;0001396446;CYS INVESTMENTS INC;CYS Investments Inc
CYTK;0001061983;CYTOKINETICS INC;Cytokinetics Inc
CZNC;0000810958;CITIZENS & NORTHERN CORP;Citizens & Northern Corp
CZR;0000858339;CAESARS ENTERTAINMENT CORP;Caesars Entertainment Corp
D;0000715957;DOMINION ENERGY INC;Dominion Energy Inc
DAKT;0000915779;DAKTRONICS INC;Daktronics Inc
DAL;0000027904;DELTA AIR LINES INC;Delta Air Lines Inc
DAN;0000026780;DANA INC;Dana Inc
DAR;0000916540;DARLING INGREDIENTS INC;Darling Ingredients Inc
DATA;0001303652;TABLEAU SOFTWARE INC-CL A;Tableau Software Inc
DBD;0000028823;DIEBOLD NIXDORF INC;Diebold Nixdorf Inc
DCI;0000029644;DONALDSON CO INC;Donaldson Co Inc
DCO;0000030305;DUCOMMUN INC;Ducommun Inc
DCOM;0001005409;DIME COMMUNITY BANCSHARES;Dime Community Bancshares Inc
DCPH;0001654151;DECIPHERA PHARMACEUTICALS IN;Deciphera Pharmaceuticals Inc
DCT;0001170991;DCT INDUSTRIAL TRUST INC;DCT Industrial Trust Inc
DDD;0000910638;3D SYSTEMS CORP;3D Systems Corp
DDR;0000894315;DDR CORP;DDR Corp
DDS;0000028917;DILLARDS INC-CL A;Dillard's Inc
DE;0000315189;DEERE & CO;Deere & Co
DEA;0001622194;EASTERLY GOVERNMENT PROPERTI;Easterly Government Properties
DECK;0000910521;DECKERS OUTDOOR CORP;Deckers Outdoor Corp
DEI;0001364250;DOUGLAS EMMETT INC;Douglas Emmett Inc
DENN;0000852772;DENNY'S CORP;Denny's Corp
DEPO;0001005201;DEPOMED INC;Depomed Inc
DERM;0001557883;DERMIRA INC;Dermira Inc
DF;0000931336;DEAN FOODS CO;Dean Foods Co
DFIN;0001669811;DONNELLEY FINANCIAL SOLUTION;Donnelley Financial Solutions
DFRG;0001415301;DEL FRISCO'S RESTAURANT GROU;Del Frisco's Restaurant Group
DFS;0001393612;DISCOVER FINANCIAL SERVICES;Discover Financial Services
DG;0000029534;DOLLAR GENERAL CORP;Dollar General Corp
DGICA;0000800457;DONEGAL GROUP INC-CL A;Donegal Group Inc
DGII;0000854775;DIGI INTERNATIONAL INC;Digi International Inc
DGX;0001022079;QUEST DIAGNOSTICS INC;Quest Diagnostics Inc
DHI;0000882184;DR HORTON INC;DR Horton Inc
DHIL;0000909108;DIAMOND HILL INVESTMENT GRP;Diamond Hill Investment Group
DHR;0000313616;DANAHER CORP;Danaher Corp
DHT;0001331284;DHT HOLDINGS INC;DHT Holdings Inc
DHX;0001393883;DHI GROUP INC;DHI Group Inc
DIN;0000049754;DINE BRANDS GLOBAL INC;Dine Brands Global Inc
DIOD;0000029002;DIODES INC;Diodes Inc
DIS;0001001039;WALT DISNEY CO/THE;Walt Disney Co/The
DISCA;0001437107;DISCOVERY INC - A;Discovery Inc
DISCK;0001437107;DISCOVERY INC-C;Discovery Inc
DISH;0001001082;DISH NETWORK CORP-A;DISH Network Corp
DJCO;0000783412;DAILY JOURNAL CORP;Daily Journal Corp
DK;0001694426;DELEK US HOLDINGS INC;Delek US Holdings Inc
DKS;0001089063;DICK'S SPORTING GOODS INC;Dick's Sporting Goods Inc
DLA;0001101396;DELTA APPAREL INC;Delta Apparel Inc
DLB;0001308547;DOLBY LABORATORIES INC-CL A;Dolby Laboratories Inc
DLPH;0001707092;DELPHI TECHNOLOGIES PLC;Delphi Technologies PLC
DLR;0001297996;DIGITAL REALTY TRUST INC;Digital Realty Trust Inc
DLTH;0001649744;DULUTH HOLDINGS INC - CL B;Duluth Holdings Inc
DLTR;0000935703;DOLLAR TREE INC;Dollar Tree Inc
DLX;0000027996;DELUXE CORP;Deluxe Corp
DMRC;0001438231;DIGIMARC CORP;Digimarc Corp
DNB;0001115222;DUN & BRADSTREET CORP;Dun & Bradstreet Corp/The
DNBF;0000713671;DNB FINANCIAL CORP;DNB Financial Corp
DNKN;0001357204;DUNKIN' BRANDS GROUP INC;Dunkin' Brands Group Inc
DNLI;0001714899;DENALI THERAPEUTICS INC;Denali Therapeutics Inc
DNOW;0001599617;NOW INC;NOW Inc
DNR;0000945764;DENBURY RESOURCES INC;Denbury Resources Inc
DO;0000949039;DIAMOND OFFSHORE DRILLING;Diamond Offshore Drilling Inc
DOC;0001574540;PHYSICIANS REALTY TRUST;Physicians Realty Trust
DOOR;0000893691;MASONITE INTERNATIONAL CORP;Masonite International Corp
DORM;0000868780;DORMAN PRODUCTS INC;Dorman Products Inc
DOV;0000029905;DOVER CORP;Dover Corp
DOVA;0001685071;DOVA PHARMACEUTICALS INC;Dova Pharmaceuticals Inc
DOX;0001062579;AMDOCS LTD;Amdocs Ltd
DPLO;0001610092;DIPLOMAT PHARMACY INC;Diplomat Pharmacy Inc
DPS;0001418135;DR PEPPER SNAPPLE GROUP INC;Dr Pepper Snapple Group Inc
DPZ;0001286681;DOMINO'S PIZZA INC;Domino's Pizza Inc
DRE;0000783280;DUKE REALTY CORP;Duke Realty Corp
DRH;0001298946;DIAMONDROCK HOSPITALITY CO;DiamondRock Hospitality Co
DRI;0000940944;DARDEN RESTAURANTS INC;Darden Restaurants Inc
DRQ;0001042893;DRIL-QUIP INC;Dril-Quip Inc
DRRX;0001082038;DURECT CORPORATION;Durect Corp
DS;0001175483;DRIVE SHACK INC;Drive Shack Inc
DSKE;0001642453;DASEKE INC;Daseke Inc
DSPG;0000915778;DSP GROUP INC;DSP Group Inc
DST;0000714603;DST SYSTEMS INC;DST Systems Inc
DSW;0001319947;DSW INC-CLASS A;DSW Inc
DTE;0000936340;DTE ENERGY COMPANY;DTE Energy Co
DUK;0001326160;DUKE ENERGY CORP;Duke Energy Corp
DVA;0000927066;DAVITA INC;DaVita Inc
DVAX;0001029142;DYNAVAX TECHNOLOGIES CORP;Dynavax Technologies Corp
DVMT;#N/A Field Not Applicable;DELL TECHNOLOGIES INC-CL V;Dell Technologies Inc Class V
DVN;0001090012;DEVON ENERGY CORP;Devon Energy Corp
DWDP;0001666700;DOWDUPONT INC;DowDuPont Inc
DX;0000826675;DYNEX CAPITAL INC;Dynex Capital Inc
DXC;0001688568;DXC TECHNOLOGY CO;DXC Technology Co
DXCM;0001093557;DEXCOM INC;DexCom Inc
DXPE;0001020710;DXP ENTERPRISES INC;DXP Enterprises Inc/TX
DY;0000067215;DYCOM INDUSTRIES INC;Dycom Industries Inc
EA;0000712515;ELECTRONIC ARTS INC;Electronic Arts Inc
EARN;0001560672;ELLINGTON RESIDENTIAL MORTGA;Ellington Residential Mortgage
EAT;0000703351;BRINKER INTERNATIONAL INC;Brinker International Inc
EBAY;0001065088;EBAY INC;eBay Inc
EBF;0000033002;ENNIS INC;Ennis Inc
EBIX;0000814549;EBIX INC;Ebix Inc
EBS;0001367644;EMERGENT BIOSOLUTIONS INC;Emergent BioSolutions Inc
EBSB;0001600125;MERIDIAN BANCORP INC;Meridian Bancorp Inc
EBTC;0001018399;ENTERPRISE BANCORP INC;Enterprise Bancorp Inc/MA
ECHO;0001426945;ECHO GLOBAL LOGISTICS INC;Echo Global Logistics Inc
ECL;0000031462;ECOLAB INC;Ecolab Inc
ECOL;0000742126;US ECOLOGY INC;US Ecology Inc
ECOM;0001169652;CHANNELADVISOR CORP;ChannelAdvisor Corp
ECPG;0001084961;ENCORE CAPITAL GROUP INC;Encore Capital Group Inc
ECR;0001600470;ECLIPSE RESOURCES CORP;Eclipse Resources Corp
ED;0001047862;CONSOLIDATED EDISON INC;Consolidated Edison Inc
EDGE;0001472091;EDGE THERAPEUTICS INC;Edge Therapeutics Inc
EDIT;0001650664;EDITAS MEDICINE INC;Editas Medicine Inc
EDR;0001302343;EDUCATION REALTY TRUST INC;Education Realty Trust Inc
EE;0000031978;EL PASO ELECTRIC CO;El Paso Electric Co
EEFT;0001029199;EURONET WORLDWIDE INC;Euronet Worldwide Inc
EEX;0001579214;EMERALD EXPOSITIONS EVENTS I;Emerald Expositions Events Inc
EFII;0000867374;ELECTRONICS FOR IMAGING;Electronics For Imaging Inc
EFSC;0001025835;ENTERPRISE FINANCIAL SERVICE;Enterprise Financial Services
EFX;0000033185;EQUIFAX INC;Equifax Inc
EGBN;0001050441;EAGLE BANCORP INC;Eagle Bancorp Inc
EGC;0001404973;ENERGY XXI GULF COAST INC;Energy XXI Gulf Coast Inc
EGHT;0001023731;8X8 INC;8x8 Inc
EGL;0001544229;ENGILITY HOLDINGS INC;Engility Holdings Inc
EGLE;0001322439;EAGLE BULK SHIPPING INC;Eagle Bulk Shipping Inc
EGN;0000277595;ENERGEN CORP;Energen Corp
EGOV;0001065332;NIC INC;NIC Inc
EGP;0000049600;EASTGROUP PROPERTIES INC;EastGroup Properties Inc
EGRX;0000827871;EAGLE PHARMACEUTICALS INC;Eagle Pharmaceuticals Inc/DE
EHC;0000785161;ENCOMPASS HEALTH CORP;Encompass Health Corp
EHTH;0001333493;EHEALTH INC;eHealth Inc
EIG;0001379041;EMPLOYERS HOLDINGS INC;Employers Holdings Inc
EIGI;0001237746;ENDURANCE INTERNATIONAL GROU;Endurance International Group
EIX;0000827052;EDISON INTERNATIONAL;Edison International
EL;0001001250;ESTEE LAUDER COMPANIES-CL A;Estee Lauder Cos Inc/The
ELF;0001600033;ELF BEAUTY INC;elf Beauty Inc
ELGX;0001013606;ENDOLOGIX INC;Endologix Inc
ELLI;0001122388;ELLIE MAE INC;Ellie Mae Inc
ELS;0000895417;EQUITY LIFESTYLE PROPERTIES;Equity LifeStyle Properties In
ELVT;0001651094;ELEVATE CREDIT INC;Elevate Credit Inc
ELY;0000837465;CALLAWAY GOLF COMPANY;Callaway Golf Co
EMCI;0000356130;EMC INS GROUP INC;EMC Insurance Group Inc
EME;0000105634;EMCOR GROUP INC;EMCOR Group Inc
EMKR;0000808326;EMCORE CORP;EMCORE Corp
EML;0000031107;EASTERN CO/THE;Eastern Co/The
EMN;0000915389;EASTMAN CHEMICAL CO;Eastman Chemical Co
EMR;0000032604;EMERSON ELECTRIC CO;Emerson Electric Co
ENDP;0001593034;ENDO INTERNATIONAL PLC;Endo International PLC
ENFC;0001522327;ENTEGRA FINANCIAL CORP;Entegra Financial Corp
ENR;0001632790;ENERGIZER HOLDINGS INC;Energizer Holdings Inc
ENS;0001289308;ENERSYS;EnerSys
ENSG;0001125376;ENSIGN GROUP INC/THE;Ensign Group Inc/The
ENT;0001512077;GLOBAL EAGLE ENTERTAINMENT I;Global Eagle Entertainment Inc
ENTA;0001177648;ENANTA PHARMACEUTICALS INC;Enanta Pharmaceuticals Inc
ENTG;0001101302;ENTEGRIS INC;Entegris Inc
ENV;0001337619;ENVESTNET INC;Envestnet Inc
ENVA;0001529864;ENOVA INTERNATIONAL INC;Enova International Inc
ENZ;0000316253;ENZO BIOCHEM INC;Enzo Biochem Inc
EOG;0000821189;EOG RESOURCES INC;EOG Resources Inc
EOLS;0001570562;EVOLUS INC;Evolus Inc
EPAM;0001352010;EPAM SYSTEMS INC;EPAM Systems Inc
EPAY;0001073349;BOTTOMLINE TECHNOLOGIES (DE);Bottomline Technologies de Inc
EPC;0001096752;EDGEWELL PERSONAL CARE CO;Edgewell Personal Care Co
EPE;0001584952;EP ENERGY CORP-CL A;EP Energy Corp
EPM;0001006655;EVOLUTION PETROLEUM CORP;Evolution Petroleum Corp
EPR;0001045450;EPR PROPERTIES;EPR Properties
EPZM;0001571498;EPIZYME INC;Epizyme Inc
EQBK;0001227500;EQUITY BANCSHARES INC - CL A;Equity Bancshares Inc
EQC;0000803649;EQUITY COMMONWEALTH;Equity Commonwealth
EQIX;0001101239;EQUINIX INC;Equinix Inc
EQR;0000906107;EQUITY RESIDENTIAL;Equity Residential
EQT;0000033213;EQT CORP;EQT Corp
