ADRO;0001435049;ADURO BIOTECH INC;Aduro Biotech Inc
ADS;0001101215;ALLIANCE DATA SYSTEMS CORP;Alliance Data Systems Corp
ADSK;0000769397;AUTODESK INC;Autodesk Inc
ADSW;0001585790;ADVANCED DISPOSAL SERVICES I;Advanced Disposal Services Inc
ADT;0001703056;ADT INC;ADT Inc
ADTN;0000926282;ADTRAN INC;ADTRAN Inc
ADUS;0001468328;ADDUS HOMECARE CORP;Addus HomeCare Corp
ADXS;0001100397;ADVAXIS INC;Advaxis Inc
AE;0000002178;ADAMS RESOURCES & ENERGY INC;Adams Resources & Energy Inc
AEE;0001002910;AMEREN CORPORATION;Ameren Corp
AEGN;0000353020;AEGION CORP;Aegion Corp
AEIS;0000927003;ADVANCED ENERGY INDUSTRIES;Advanced Energy Industries Inc
AEL;0001039828;AMERICAN EQUITY INVT LIFE HL;American Equity Investment Lif
AEO;0000919012;AMERICAN EAGLE OUTFITTERS;American Eagle Outfitters Inc
AEP;0000004904;AMERICAN ELECTRIC POWER;American Electric Power Co Inc
AERI;0001337553;AERIE PHARMACEUTICALS INC;Aerie Pharmaceuticals Inc
AES;0000874761;AES CORP;AES Corp/VA
AET;0001122304;AETNA INC;Aetna Inc
AFG;0001042046;AMERICAN FINANCIAL GROUP INC;American Financial Group Inc/O
AFH;0001539894;ATLAS FINANCIAL HOLDINGS INC;Atlas Financial Holdings Inc
AFI;0001655075;ARMSTRONG FLOORING INC;Armstrong Flooring Inc
AFL;0000004977;AFLAC INC;Aflac Inc
AFSI;0001365555;AMTRUST FINANCIAL SERVICES;AmTrust Financial Services Inc
AGCO;0000880266;AGCO CORP;AGCO Corp
AGEN;0001098972;AGENUS INC;Agenus Inc
AGFS;0001592016;AGROFRESH SOLUTIONS INC;AgroFresh Solutions Inc
AGII;0001091748;ARGO GROUP INTERNATIONAL;Argo Group International Holdi
AGIO;0001439222;AGIOS PHARMACEUTICALS INC;Agios Pharmaceuticals Inc
AGM;0000845877;FEDERAL AGRIC MTG CORP-CL C;Federal Agricultural Mortgage
AGN;0001578845;ALLERGAN PLC;Allergan PLC
AGNC;0001423689;AGNC INVESTMENT CORP;AGNC Investment Corp
AGO;0001273813;ASSURED GUARANTY LTD;Assured Guaranty Ltd
AGR;0001634997;AVANGRID INC;Avangrid Inc
AGS;0001593548;PLAYAGS INC;PlayAGS Inc
AGX;0000100591;ARGAN INC;Argan Inc
AGYS;0000078749;AGILYSYS INC;Agilysys Inc
AHH;0001569187;ARMADA HOFFLER PROPERTIES IN;Armada Hoffler Properties Inc
AHL;0001267395;ASPEN INSURANCE HOLDINGS LTD;Aspen Insurance Holdings Ltd
AHP;0001574085;ASHFORD HOSPITALITY PRIME IN;Ashford Hospitality Prime Inc
AHT;0001232582;ASHFORD HOSPITALITY TRUST;Ashford Hospitality Trust Inc
AI;0001209028;ARLINGTON ASSET INVESTMENT-A;Arlington Asset Investment Cor
AIG;0000005272;AMERICAN INTERNATIONAL GROUP;American International Group I
AIMC;0001374535;ALTRA INDUSTRIAL MOTION CORP;Altra Industrial Motion Corp
AIMT;0001631650;AIMMUNE THERAPEUTICS INC;Aimmune Therapeutics Inc
AIN;0000819793;ALBANY INTL CORP-CL A;Albany International Corp
AIR;0000001750;AAR CORP;AAR Corp
AIT;0000109563;APPLIED INDUSTRIAL TECH INC;Applied Industrial Technologie
AIV;0000922864;APARTMENT INVT & MGMT CO -A;Apartment Investment & Managem
AIZ;0001267238;ASSURANT INC;Assurant Inc
AJG;0000354190;ARTHUR J GALLAGHER & CO;Arthur J Gallagher & Co
AJRD;0000040888;AEROJET ROCKETDYNE HOLDINGS;Aerojet Rocketdyne Holdings In
AJX;0001614806;GREAT AJAX CORP;Great Ajax Corp
AKAM;0001086222;AKAMAI TECHNOLOGIES INC;Akamai Technologies Inc
AKAO;0001301501;ACHAOGEN INC;Achaogen Inc
AKBA;0001517022;AKEBIA THERAPEUTICS INC;Akebia Therapeutics Inc
AKCA;0001662524;AKCEA THERAPEUTICS INC;Akcea Therapeutics Inc
AKR;0000899629;ACADIA REALTY TRUST;Acadia Realty Trust
AKRX;0000003116;AKORN INC;Akorn Inc
AKS;0000918160;AK STEEL HOLDING CORP;AK Steel Holding Corp
AKTS;0001584754;AKOUSTIS TECHNOLOGIES INC;Akoustis Technologies Inc
AL;0001487712;AIR LEASE CORP;Air Lease Corp
ALB;0000915913;ALBEMARLE CORP;Albemarle Corp
ALCO;0000003545;ALICO INC;Alico Inc
ALDR;0001423824;ALDER BIOPHARMACEUTICALS INC;Alder Biopharmaceuticals Inc
ALE;0000066756;ALLETE INC;ALLETE Inc
ALEX;#N/A Field Not Applicable;ALEXANDER & BALDWIN INC;Alexander & Baldwin Inc
ALG;0000897077;ALAMO GROUP INC;Alamo Group Inc
ALGN;0001097149;ALIGN TECHNOLOGY INC;Align Technology Inc
ALGT;0001362468;ALLEGIANT TRAVEL CO;Allegiant Travel Co
ALK;0000766421;ALASKA AIR GROUP INC;Alaska Air Group Inc
ALKS;0001520262;ALKERMES PLC;Alkermes PLC
ALL;0000899051;ALLSTATE CORP;Allstate Corp/The
ALLE;0001579241;ALLEGION PLC;Allegion PLC
ALLY;0000040729;ALLY FINANCIAL INC;Ally Financial Inc
ALNA;0001624658;ALLENA PHARMACEUTICALS INC;Allena Pharmaceuticals Inc
ALNY;0001178670;ALNYLAM PHARMACEUTICALS INC;Alnylam Pharmaceuticals Inc
ALOG;0000006284;ANALOGIC CORP;Analogic Corp
ALRM;0001459200;ALARM.COM HOLDINGS INC;Alarm.com Holdings Inc
ALRN;0001420565;AILERON THERAPEUTICS INC;Aileron Therapeutics Inc
ALSN;0001411207;ALLISON TRANSMISSION HOLDING;Allison Transmission Holdings
ALX;0000003499;ALEXANDER'S INC;Alexander's Inc
ALXN;0000899866;ALEXION PHARMACEUTICALS INC;Alexion Pharmaceuticals Inc
AMAG;0000792977;AMAG PHARMACEUTICALS INC;AMAG Pharmaceuticals Inc
AMAT;0000006951;APPLIED MATERIALS INC;Applied Materials Inc
AMBA;0001280263;AMBARELLA INC;Ambarella Inc
AMBC;0000874501;AMBAC FINANCIAL GROUP INC;Ambac Financial Group Inc
AMBR;0001314223;AMBER ROAD INC;Amber Road Inc
AMC;0001411579;AMC ENTERTAINMENT HLDS-CL A;AMC Entertainment Holdings Inc
AMCX;0001514991;AMC NETWORKS INC-A;AMC Networks Inc
AMD;0000002488;ADVANCED MICRO DEVICES;Advanced Micro Devices Inc
AME;0001037868;AMETEK INC;AMETEK Inc
AMED;0000896262;AMEDISYS INC;Amedisys Inc
AMG;0001004434;AFFILIATED MANAGERS GROUP;Affiliated Managers Group Inc
AMGN;0000318154;AMGEN INC;Amgen Inc
AMH;0001562401;AMERICAN HOMES 4 RENT- A;American Homes 4 Rent
AMKR;0001047127;AMKOR TECHNOLOGY INC;Amkor Technology Inc
AMN;0001142750;AMN HEALTHCARE SERVICES INC;AMN Healthcare Services Inc
AMNB;0000741516;AMER NATL BNKSHS/DANVILLE VA;American National Bankshares I
AMOT;0000046129;ALLIED MOTION TECHNOLOGIES;Allied Motion Technologies Inc
AMP;0000820027;AMERIPRISE FINANCIAL INC;Ameriprise Financial Inc
AMPH;0001297184;AMPHASTAR PHARMACEUTICALS IN;Amphastar Pharmaceuticals Inc
AMRC;0001488139;AMERESCO INC-CL A;Ameresco Inc
AMSF;0001018979;AMERISAFE INC;AMERISAFE Inc
AMSWA;0000713425;AMERICAN SOFTWARE INC-CL A;American Software Inc/GA
AMT;0001053507;AMERICAN TOWER CORP;American Tower Corp
AMTD;0001173431;TD AMERITRADE HOLDING CORP;TD Ameritrade Holding Corp
AMWD;0000794619;AMERICAN WOODMARK CORP;American Woodmark Corp
AMZN;0001018724;AMAZON.COM INC;Amazon.com Inc
AN;0000350698;AUTONATION INC;AutoNation Inc
ANAB;0001370053;ANAPTYSBIO INC;AnaptysBio Inc
ANAT;0000904163;AMERICAN NATIONAL INSURANCE;American National Insurance Co
ANCX;0001176316;ACCESS NATIONAL CORP;Access National Corp
ANDE;0000821026;ANDERSONS INC/THE;Andersons Inc/The
ANDV;0000050104;ANDEAVOR;Andeavor
ANET;0001596532;ARISTA NETWORKS INC;Arista Networks Inc
ANF;0001018840;ABERCROMBIE & FITCH CO-CL A;Abercrombie & Fitch Co
ANGO;0001275187;ANGIODYNAMICS INC;AngioDynamics Inc
ANH;0001047884;ANWORTH MORTGAGE ASSET CORP;Anworth Mortgage Asset Corp
ANIK;0000898437;ANIKA THERAPEUTICS INC;Anika Therapeutics Inc
ANIP;0001023024;ANI PHARMACEUTICALS INC;ANI Pharmaceuticals Inc
ANSS;0001013462;ANSYS INC;ANSYS Inc
ANTM;0001156039;ANTHEM INC;Anthem Inc
AOBC;0001092796;AMERICAN OUTDOOR BRANDS CORP;American Outdoor Brands Corp
AON;0000315293;AON PLC;Aon PLC
AOS;0000091142;SMITH (A.O.) CORP;AO Smith Corp
AOSL;0001387467;ALPHA & OMEGA SEMICONDUCTOR;Alpha & Omega Semiconductor Lt
AP;0000006176;AMPCO-PITTSBURGH CORP;Ampco-Pittsburgh Corp
APA;0000006769;APACHE CORP;Apache Corp
APAM;0001517302;ARTISAN PARTNERS ASSET MA -A;Artisan Partners Asset Managem
APC;0000773910;ANADARKO PETROLEUM CORP;Anadarko Petroleum Corp
APD;0000002969;AIR PRODUCTS & CHEMICALS INC;Air Products & Chemicals Inc
APEI;0001201792;AMERICAN PUBLIC EDUCATION;American Public Education Inc
APH;0000820313;AMPHENOL CORP-CL A;Amphenol Corp
APLE;0001418121;APPLE HOSPITALITY REIT INC;Apple Hospitality REIT Inc
APLS;0001492422;APELLIS PHARMACEUTICALS INC;Apellis Pharmaceuticals Inc
APOG;0000006845;APOGEE ENTERPRISES INC;Apogee Enterprises Inc
APPF;0001433195;APPFOLIO INC - A;Appfolio Inc
APTI;0001419625;APPTIO INC - CLASS A;Apptio Inc
APTS;0001481832;PREFERRED APARTMENT COMMUN-A;Preferred Apartment Communitie
APTV;0001521332;APTIV PLC;Aptiv PLC
AQ;0001316016;AQUANTIA CORP;Aquantia Corp
AQMS;0001621832;AQUA METALS INC;Aqua Metals Inc
AQUA;0001604643;EVOQUA WATER TECHNOLOGIES CO;Evoqua Water Technologies Corp
AR;#N/A Field Not Applicable;ANTERO RESOURCES CORP;Antero Resources Corp
ARA;0001525040;AMERICAN RENAL ASSOCIATES HO;American Renal Associates Hold
ARAY;0001138723;ACCURAY INC;Accuray Inc
ARC;0001305168;ARC DOCUMENT SOLUTIONS INC;ARC Document Solutions Inc
ARCB;0000894405;ARCBEST CORP;ArcBest Corp
ARCH;0001037676;ARCH COAL INC - A;Arch Coal Inc
ARD;0001689662;ARDAGH GROUP SA;Ardagh Group SA
ARDX;0001437402;ARDELYX INC;Ardelyx Inc
ARE;0001035443;ALEXANDRIA REAL ESTATE EQUIT;Alexandria Real Estate Equitie
AREX;0001405073;APPROACH RESOURCES INC;Approach Resources Inc
ARI;0001467760;APOLLO COMMERCIAL REAL ESTAT;Apollo Commercial Real Estate
ARII;0001344596;AMERICAN RAILCAR INDUSTRIES;American Railcar Industries In
ARMK;0001584509;ARAMARK;Aramark
ARMO;0001693664;ARMO BIOSCIENCES INC;ARMO BioSciences Inc
ARNA;0001080709;ARENA PHARMACEUTICALS INC;Arena Pharmaceuticals Inc
ARNC;0000004281;ARCONIC INC;Arconic Inc
AROC;0001389050;ARCHROCK INC;Archrock Inc
AROW;0000717538;ARROW FINANCIAL CORP;Arrow Financial Corp
ARR;0001428205;ARMOUR RESIDENTIAL REIT INC;ARMOUR Residential REIT Inc
ARRS;0001645494;ARRIS INTERNATIONAL PLC;ARRIS International PLC
ARRY;0001100412;ARRAY BIOPHARMA INC;Array BioPharma Inc
ARTNA;0000863110;ARTESIAN RESOURCES CORP-CL A;Artesian Resources Corp
ARW;0000007536;ARROW ELECTRONICS INC;Arrow Electronics Inc
ASB;0000007789;ASSOCIATED BANC-CORP;Associated Banc-Corp
ASC;0001577437;ARDMORE SHIPPING CORP;Ardmore Shipping Corp
ASCMA;0001437106;ASCENT CAPITAL GROUP INC-A;Ascent Capital Group Inc
ASGN;0000890564;ASGN INC;ASGN Inc
ASH;0001674862;ASHLAND GLOBAL HOLDINGS INC;Ashland Global Holdings Inc
ASIX;0001673985;ADVANSIX INC;AdvanSix Inc
ASMB;0001426800;ASSEMBLY BIOSCIENCES INC;Assembly Biosciences Inc
ASNA;0001498301;ASCENA RETAIL GROUP INC;Ascena Retail Group Inc
ASNS;0001501697;ARSANIS INC;Arsanis Inc
ASPS;0001462418;ALTISOURCE PORTFOLIO SOL;Altisource Portfolio Solutions
AST;0001572552;ASTERIAS BIOTHERAPEUTICS;Asterias Biotherapeutics Inc
ASTE;0000792987;ASTEC INDUSTRIES INC;Astec Industries Inc
AT;0001419242;ATLANTIC POWER CORP;Atlantic Power Corp
ATEN;0001580808;A10 NETWORKS INC;A10 Networks Inc
ATGE;0000730464;ADTALEM GLOBAL EDUCATION INC;Adtalem Global Education Inc
ATH;0001527469;ATHENE HOLDING LTD-CLASS A;Athene Holding Ltd
ATHN;0001131096;ATHENAHEALTH INC;athenahealth Inc
ATHX;0001368148;ATHERSYS INC;Athersys Inc
ATI;0001018963;ALLEGHENY TECHNOLOGIES INC;Allegheny Technologies Inc
ATKR;0001666138;ATKORE INTERNATIONAL GROUP I;Atkore International Group Inc
ATLO;0001132651;AMES NATIONAL CORP;Ames National Corp
ATNI;0000879585;ATN INTERNATIONAL INC;ATN International Inc
ATNX;0001300699;ATHENEX INC;Athenex Inc
ATO;0000731802;ATMOS ENERGY CORP;Atmos Energy Corp
ATR;0000896622;APTARGROUP INC;AptarGroup Inc
ATRA;0001604464;ATARA BIOTHERAPEUTICS INC;Atara Biotherapeutics Inc
ATRC;0001323885;ATRICURE INC;AtriCure Inc
ATRI;0000701288;ATRION CORPORATION;Atrion Corp
ATRO;0000008063;ASTRONICS CORP;Astronics Corp
ATRS;0001016169;ANTARES PHARMA INC;Antares Pharma Inc
ATSG;0000894081;AIR TRANSPORT SERVICES GROUP;Air Transport Services Group I
ATU;0000006955;ACTUANT CORP-A;Actuant Corp
ATVI;0000718877;ACTIVISION BLIZZARD INC;Activision Blizzard Inc
AVA;0000104918;AVISTA CORP;Avista Corp
AVAV;0001368622;AEROVIRONMENT INC;Aerovironment Inc
AVB;0000915912;AVALONBAY COMMUNITIES INC;AvalonBay Communities Inc
AVD;0000005981;AMERICAN VANGUARD CORP;American Vanguard Corp
AVGO;0001730168;BROADCOM INC;Broadcom Inc
AVHI;0000039677;AV HOMES INC;AV Homes Inc
AVID;0000896841;AVID TECHNOLOGY INC;Avid Technology Inc
AVT;0000008858;AVNET INC;Avnet Inc
AVX;0000859163;AVX CORP;AVX Corp
AVXL;0001314052;ANAVEX LIFE SCIENCES CORP;Anavex Life Sciences Corp
AVXS;0001652923;AVEXIS INC;Avexis Inc
AVY;0000008818;AVERY DENNISON CORP;Avery Dennison Corp
AWI;0000007431;ARMSTRONG WORLD INDUSTRIES;Armstrong World Industries Inc
AWK;0001410636;AMERICAN WATER WORKS CO INC;American Water Works Co Inc
AWR;0001056903;AMERICAN STATES WATER CO;American States Water Co
AXAS;0000867665;ABRAXAS PETROLEUM CORP;Abraxas Petroleum Corp
AXDX;0000727207;ACCELERATE DIAGNOSTICS INC;Accelerate Diagnostics Inc
AXE;0000052795;ANIXTER INTERNATIONAL INC;Anixter International Inc
AXGN;0000805928;AXOGEN INC;AxoGen Inc
AXL;0001062231;AMERICAN AXLE & MFG HOLDINGS;American Axle & Manufacturing
AXON;0001636050;AXOVANT SCIENCES LTD;Axovant Sciences Ltd
AXP;0000004962;AMERICAN EXPRESS CO;American Express Co
AXS;0001214816;AXIS CAPITAL HOLDINGS LTD;Axis Capital Holdings Ltd
AXTA;0001616862;AXALTA COATING SYSTEMS LTD;Axalta Coating Systems Ltd
AXTI;0001051627;AXT INC;AXT Inc
AYI;0001144215;ACUITY BRANDS INC;Acuity Brands Inc
AYR;0001362988;AIRCASTLE LTD;Aircastle Ltd
AYX;0001689923;ALTERYX INC - CLASS A;Alteryx Inc
AZO;0000866787;AUTOZONE INC;AutoZone Inc
AZPN;0000929940;ASPEN TECHNOLOGY INC;Aspen Technology Inc
AZZ;0000008947;AZZ INC;AZZ Inc
B;0000009984;BARNES GROUP INC;Barnes Group Inc
BA;0000012927;BOEING CO/THE;Boeing Co/The
BABY;0000878526;NATUS MEDICAL INC;Natus Medical Inc
BAC;0000070858;BANK OF AMERICA CORP;Bank of America Corp
BAH;0001443646;BOOZ ALLEN HAMILTON HOLDINGS;Booz Allen Hamilton Holding Co
BANC;0001169770;BANC OF CALIFORNIA INC;Banc of California Inc
BANF;0000760498;BANCFIRST CORP;BancFirst Corp
BANR;0000946673;BANNER CORPORATION;Banner Corp
BAS;0001109189;BASIC ENERGY SERVICES INC;Basic Energy Services Inc
BATRA;#N/A Field Not Applicable;LIBERTY MEDIA CORP-BRAVES A;Liberty Media Corp-Liberty Bra
BATRK;#N/A Field Not Applicable;LIBERTY MEDIA CORP-BRAVES C;Liberty Media Corp-Liberty Bra
BAX;0000010456;BAXTER INTERNATIONAL INC;Baxter International Inc
BBBY;0000886158;BED BATH & BEYOND INC;Bed Bath & Beyond Inc
BBGI;0001099160;BEASLEY BROADCAST GRP INC -A;Beasley Broadcast Group Inc
BBSI;0000902791;BARRETT BUSINESS SVCS INC;Barrett Business Services Inc
BBT;0000092230;BB&T CORP;BB&T Corp
BBW;0001113809;BUILD-A-BEAR WORKSHOP INC;Build-A-Bear Workshop Inc
BBY;0000764478;BEST BUY CO INC;Best Buy Co Inc
BC;0000014930;BRUNSWICK CORP;Brunswick Corp/DE
BCBP;0001228454;BCB BANCORP INC;BCB Bancorp Inc
BCC;0001328581;BOISE CASCADE CO;Boise Cascade Co
BCEI;0001509589;BONANZA CREEK ENERGY INC;Bonanza Creek Energy Inc
BCO;0000078890;BRINK'S CO/THE;Brink's Co/The
BCOR;0001068875;BLUCORA INC;Blucora Inc
BCOV;0001313275;BRIGHTCOVE;Brightcove Inc
BCPC;0000009326;BALCHEM CORP;Balchem Corp
BCRH;0001582086;BLUE CAPITAL REINSURANCE HOL;Blue Capital Reinsurance Holdi
BCRX;0000882796;BIOCRYST PHARMACEUTICALS INC;BioCryst Pharmaceuticals Inc
BDC;0000913142;BELDEN INC;Belden Inc
BDGE;0000846617;BRIDGE BANCORP INC;Bridge Bancorp Inc
BDN;0000790816;BRANDYWINE REALTY TRUST;Brandywine Realty Trust
BDX;0000010795;BECTON DICKINSON AND CO;Becton Dickinson and Co
BEAT;0001574774;BIOTELEMETRY INC;BioTelemetry Inc
BECN;0001124941;BEACON ROOFING SUPPLY INC;Beacon Roofing Supply Inc
BEL;0001115836;BELMOND LTD-CLASS A;Belmond Ltd
BELFB;0000729580;BEL FUSE INC-CL B;Bel Fuse Inc
BEN;0000038777;FRANKLIN RESOURCES INC;Franklin Resources Inc
BERY;0001378992;BERRY GLOBAL GROUP INC;Berry Global Group Inc
BF/A;0000014693;BROWN-FORMAN CORP-CLASS A;Brown-Forman Corp
BF/B;0000014693;BROWN-FORMAN CORP-CLASS B;Brown-Forman Corp
BFAM;0001437578;BRIGHT HORIZONS FAMILY SOLUT;Bright Horizons Family Solutio
BFIN;0001303942;BANKFINANCIAL CORP;BankFinancial Corp
BFS;0000907254;SAUL CENTERS INC;Saul Centers Inc
BG;0001144519;BUNGE LTD;Bunge Ltd
BGC;0000886035;GENERAL CABLE CORP;General Cable Corp
BGCP;0001094831;BGC PARTNERS INC-CL A;BGC Partners Inc
BGFV;0001156388;BIG 5 SPORTING GOODS CORP;Big 5 Sporting Goods Corp
BGG;0000014195;BRIGGS & STRATTON;Briggs & Stratton Corp
BGS;0001278027;B&G FOODS INC;B&G Foods Inc
BGSF;0001474903;BG STAFFING INC;BG Staffing Inc
BH;0000093859;BIGLARI HOLDINGS INC;Biglari Holdings Inc
BHB;0000743367;BAR HARBOR BANKSHARES;Bar Harbor Bankshares
BHBK;0001601545;BLUE HILLS BANCORP INC;Blue Hills Bancorp Inc
BHE;0000863436;BENCHMARK ELECTRONICS INC;Benchmark Electronics Inc
BHF;0001685040;BRIGHTHOUSE FINANCIAL INC;Brighthouse Financial Inc
BHGE;0001701605;BAKER HUGHES A GE CO;Baker Hughes a GE Co
BHLB;0001108134;BERKSHIRE HILLS BANCORP INC;Berkshire Hills Bancorp Inc
BHVN;0001689813;BIOHAVEN PHARMACEUTICAL HOLD;Biohaven Pharmaceutical Holdin
BID;0000823094;SOTHEBY'S;Sotheby's
BIG;0000768835;BIG LOTS INC;Big Lots Inc
BIIB;0000875045;BIOGEN INC;Biogen Inc
BIO;0000012208;BIO-RAD LABORATORIES-A;Bio-Rad Laboratories Inc
BIOS;0001014739;BIOSCRIP INC;BioScrip Inc
BJRI;0001013488;BJ'S RESTAURANTS INC;BJ's Restaurants Inc
BK;0001390777;BANK OF NEW YORK MELLON CORP;Bank of New York Mellon Corp/T
BKD;0001332349;BROOKDALE SENIOR LIVING INC;Brookdale Senior Living Inc
BKE;0000885245;BUCKLE INC/THE;Buckle Inc/The
BKH;0001130464;BLACK HILLS CORP;Black Hills Corp
BKI;0001627014;BLACK KNIGHT INC;Black Knight Inc
BKNG;0001075531;BOOKING HOLDINGS INC;Booking Holdings Inc
BKS;0000890491;BARNES & NOBLE INC;Barnes & Noble Inc
BKU;0001504008;BANKUNITED INC;BankUnited Inc
BL;0001666134;BLACKLINE INC;Blackline Inc
BLBD;0001589526;BLUE BIRD CORP;Blue Bird Corp
BLCM;0001358403;BELLICUM PHARMACEUTICALS INC;Bellicum Pharmaceuticals Inc
BLD;0001633931;TOPBUILD CORP;TopBuild Corp
BLDR;0001316835;BUILDERS FIRSTSOURCE INC;Builders FirstSource Inc
BLK;0001364742;BLACKROCK INC;BlackRock Inc
BLKB;0001280058;BLACKBAUD INC;Blackbaud Inc
BLL;0000009389;BALL CORP;Ball Corp
BLMN;0001546417;BLOOMIN' BRANDS INC;Bloomin' Brands Inc
BLMT;0001522420;BSB BANCORP INC/MA;BSB Bancorp Inc/MA
BLUE;0001293971;BLUEBIRD BIO INC;Bluebird Bio Inc
BLX;0000890541;BANCO LATINOAMERICANO COME-E;Banco Latinoamericano de Comer
BMCH;0001574815;BMC STOCK HOLDINGS INC;BMC Stock Holdings Inc
BMI;0000009092;BADGER METER INC;Badger Meter Inc
BMRC;0001403475;BANK OF MARIN BANCORP/CA;Bank of Marin Bancorp
BMRN;0001048477;BIOMARIN PHARMACEUTICAL INC;BioMarin Pharmaceutical Inc
BMS;0000011199;BEMIS COMPANY;Bemis Co Inc
BMTC;0000802681;BRYN MAWR BANK CORP;Bryn Mawr Bank Corp
BMY;0000014272;BRISTOL-MYERS SQUIBB CO;Bristol-Myers Squibb Co
BNCL;0001615418;BENEFICIAL BANCORP INC;Beneficial Bancorp Inc
BNED;0001634117;BARNES & NOBLE EDUCATION INC;Barnes & Noble Education Inc
BNFT;0001576169;BENEFITFOCUS INC;Benefitfocus Inc
BOCH;0000702513;BANK OF COMMERCE HOLDINGS;Bank of Commerce Holdings
BOFI;0001299709;BOFI HOLDING INC;BofI Holding Inc
BOH;0000046195;BANK OF HAWAII CORP;Bank of Hawaii Corp
BOJA;0001630132;BOJANGLES' INC;Bojangles' Inc
BOKF;0000875357;BOK FINANCIAL CORPORATION;BOK Financial Corp
BOLD;0001628738;AUDENTES THERAPEUTICS INC;Audentes Therapeutics Inc
BOOM;0000034067;DMC GLOBAL INC;DMC Global Inc
BOOT;0001610250;BOOT BARN HOLDINGS INC;Boot Barn Holdings Inc
BOX;0001372612;BOX INC - CLASS A;Box Inc
BPFH;0000821127;BOSTON PRIVATE FINL HOLDING;Boston Private Financial Holdi
BPI;0001305323;BRIDGEPOINT EDUCATION INC;Bridgepoint Education Inc
BPMC;0001597264;BLUEPRINT MEDICINES CORP;Blueprint Medicines Corp
BPOP;0000763901;POPULAR INC;Popular Inc
