Northbrook Belgium SA personne morale liée à Joël PICARD  Administrateur délégu,Notification initiale,AUREA,03 novembre 2017,Euronext Paris,Cession,Action,8.9500 Euro,34 089.0000,NON,09 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=3e2d10e1-e9bc-4ea3-bf70-1a073ab1e6ed&famille=BDIF&bdifId=880715DD7102_2017DD517088
Nicolas De Tavernost  Président du Directoire,Notification initiale,METROPOLE TELEVISION,08 novembre 2017,Euronext Paris,Cession,Action,20.3072 Euro,18 509.0000,NON,09 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=fc764bd8-5c92-4929-84ee-63bb845e53a8&famille=BDIF&bdifId=180715DD7102_2017DD517081
SITRUK FRANCK  ADMINISTRATEUR,Notification initiale,FASHION BEL AIR,27 octobre 2017,Euronext Paris,Acquisition,Action,0.5900 Euro,50.0000,NON,09 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=a3fafb43-85c0-48fa-a74a-49deb985b6ac&famille=BDIF&bdifId=470715DD7102_2017DD517074
GEMMES VENTURE sa  administrateur,Notification initiale,ECOSLOPS S.A.,27 octobre 2017,Euronext Paris,Acquisition,Action,500 006.0000 Euro,38 462.0000,NON,09 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=29f30846-efc4-4c4b-a03c-f9df53bf2587&famille=BDIF&bdifId=450715DD7102_2017DD517054
SEMYRHAMIS Société Anonyme personne morale liée à Bernard Arnault   Président du Conseil d'Administration,Notification initiale,CHRISTIAN DIOR SE,08 novembre 2017,Hors plateforme de négociation,Acquisition,Action,300.6018 Euro,18 874.0000,NON,08 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=78f479b1-d28a-4ae0-9b2c-0845528839d4&famille=BDIF&bdifId=269615DD7102_2017DD516962
SEMYRHAMIS Société Anonyme personne morale liée à Bernard Arnault   Président du Conseil d'Administration,Notification initiale,CHRISTIAN DIOR SE,08 novembre 2017,Euronext Paris,Acquisition,Action,301.0000 Euro,5 498.0000,NON,08 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=946549ba-9b08-4079-be7d-fce77020b3c4&famille=BDIF&bdifId=449615DD7102_2017DD516944
SEMYRHAMIS Société Anonyme personne morale liée à Bernard Arnault   Président du Conseil d'Administration,Notification initiale,CHRISTIAN DIOR SE,07 novembre 2017,Hors plateforme de négociation,Acquisition,Action,302.7713 Euro,156 716.0000,NON,08 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=42793202-d9a4-4abe-b2d9-616892ae856d&famille=BDIF&bdifId=098615DD7102_2017DD516890
SEMYRHAMIS Société Anonyme personne morale liée à Bernard Arnault   Président du Conseil d'Administration,Notification initiale,CHRISTIAN DIOR SE,03 novembre 2017,Hors plateforme de négociation,Acquisition,Action,302.8090 Euro,267 549.0000,NON,08 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=b8c1046a-4e11-49d1-9ab1-fab1016f84b2&famille=BDIF&bdifId=988615DD7102_2017DD516889
Alexis WESTERMANN  Président du Conseil de Surveillance,Notification initiale,BLUELINEA,06 novembre 2017,Euronext Growth Paris,Cession,Action,7.2490 Euro,1 500.0000,NON,08 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=fc0d7f30-fa6a-4876-b869-e1013e08ffa2&famille=BDIF&bdifId=588615DD7102_2017DD516885
Alexis WESTERMANN  Président du Conseil de Surveillance,Notification initiale,BLUELINEA,07 novembre 2017,Euronext Growth Paris,Cession,Action,7.2930 Euro,1 000.0000,NON,08 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=f3bdd246-9479-4316-8eb9-de4808095ecf&famille=BDIF&bdifId=078615DD7102_2017DD516870
NEW PORT SAS personne morale liée à ALAIN DININ  PDG,Notification initiale,NEXITY,02 novembre 2017,Euronext Paris,Cession,Action,52.5154 Euro,807.0000,NON,08 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=3ee5ee87-aded-4ec9-b39d-93cbe6b592c6&famille=BDIF&bdifId=048615DD7102_2017DD516840
TRUFFLE CAPITAL SAS SAS  MEMBRE DU CONSEIL D'ADMINISTRATION,Notification initiale,CARMAT,06 novembre 2017,Euronext Paris,Cession,Action,24.6975 Euro,1 000.0000,NON,08 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=9dfdb632-f11b-4468-9038-003d93132105&famille=BDIF&bdifId=238615DD7102_2017DD516832
JCDECAUX HOLDING société par actions simplifiée  Membre du conseil de surveillance,Correction de la date de la transaction déclarée : 28 juin (et non 21 juin dans la déclaration initiale),EURAZEO,28 juin 2017,Euronext Paris,Acquisition,Action,65.7195 Euro,35 816.0000,NON,07 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=c18308f4-e1ad-440d-8d96-049eaff2a465&famille=BDIF&bdifId=267615DD7102_2017DD516762
Xavier DURAND  Directeur général,Notification initiale,COFACE SA,03 novembre 2017,Euronext Paris,Acquisition,Action,9.2300 Euro,800.0000,NON,07 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=42b7a9df-dd6c-4e0a-a023-71d024c2d726&famille=BDIF&bdifId=727615DD7102_2017DD516727
PEEL sarl personne morale liée à pierre-paul goiffon  directeur général,Notification initiale,@-HEALTH,31 octobre 2017,Euronext Access Paris,Cession,Action,7.4600 Euro,300.0000,NON,07 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=f0a97f4a-529b-4558-861c-7d4c7536773e&famille=BDIF&bdifId=986615DD7102_2017DD516689
J3PC sarl personne morale liée à jean-pascal peyret  président,Notification initiale,@-HEALTH,06 novembre 2017,Euronext Growth Paris,Cession,Action,7.4600 Euro,110.0000,NON,07 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=8ebdad45-ea9d-41ee-81dd-ba8bd43d160f&famille=BDIF&bdifId=886615DD7102_2017DD516688
J3PC sarl personne morale liée à jean-pascal peyret  président,Notification initiale,@-HEALTH,03 novembre 2017,Euronext Growth Paris,Acquisition,Action,7.3100 Euro,150.0000,NON,07 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=eaaf4f69-2f28-4bfa-a26c-54da74bb8d58&famille=BDIF&bdifId=686615DD7102_2017DD516686
J3PC sarl personne morale liée à jean-pascal peyret  président,Notification initiale,@-HEALTH,01 novembre 2017,Euronext Growth Paris,Cession,Action,7.4600 Euro,164.0000,NON,07 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=a9ca68c1-01cc-43b6-bc52-c3572d34c6d3&famille=BDIF&bdifId=486615DD7102_2017DD516684
J3PC sarl personne morale liée à jean-pascal peyret  président,Notification initiale,@-HEALTH,31 octobre 2017,Euronext Access Paris,Cession,Action,7.4600 Euro,767.0000,NON,07 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=bc107723-83f4-4b1a-bd97-f7f9b022cab0&famille=BDIF&bdifId=386615DD7102_2017DD516683
AFI.ESCA S.A.  Président,Notification initiale,TELEVERBIER SA,06 novembre 2017,Euronext Paris,Acquisition,Action,45.0000 Euro,79.0000,NON,07 novembre 2017,Liée à Monsieur Christian Burrus,http://www.amf-france.org/technique/multimedia?docId=ebae006c-09bc-4f57-b737-380f387e8a70&famille=BDIF&bdifId=186615DD7102_2017DD516681
TRUFFLE CAPITAL SAS SAS  MEMBRE DU CONSEIL D'ADMINISTRATION,Notification initiale,CARMAT,03 novembre 2017,Euronext Paris,Cession,Action,24.7481 Euro,1 000.0000,NON,07 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=48a796c5-4178-47b0-b394-17b9be07a141&famille=BDIF&bdifId=266615DD7102_2017DD516662
TRUFFLE CAPITAL SAS SAS  MEMBRE DU CONSEIL D'ADMINISTRATION,Notification initiale,CARMAT,02 novembre 2017,Euronext Paris,Cession,Action,24.7314 Euro,2 000.0000,NON,07 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=61a8f51d-f973-460b-b048-5e0647e33f80&famille=BDIF&bdifId=166615DD7102_2017DD516661
HOLDING ALLEE EURL personne morale liée à ERWAN ALLEE  PRESIDENT/GERANT,Notification initiale,LA SAVONNERIE DE NYONS,06 novembre 2017,Euronext Paris,Cession,Action,14.8100 Euro,10.0000,NON,07 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=136553f1-5888-438b-91b3-db6cdf430c36&famille=BDIF&bdifId=936615DD7102_2017DD516639
XAVIER HUILLARD  PDG,Notification initiale,VINCI,27 octobre 2017,Euronext Paris,Cession,Action,82.8590 Euro,13 542.0000,NON,07 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=0d94aa38-8056-425d-95f6-e679d4a7c643&famille=BDIF&bdifId=536615DD7102_2017DD516635
Franck RIBOUD  Président du Conseil d'Administration,Notification initiale,DANONE,03 novembre 2017,Euronext Paris,Cession,Action,70.1549 Euro,24 252.0000,NON,07 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=1c503409-94f0-45e0-bbb2-acc4e2d37723&famille=BDIF&bdifId=926615DD7102_2017DD516629
Franck RIBOUD  Président du Conseil d'Administration,Notification initiale,DANONE,02 novembre 2017,Euronext Paris,Cession,Action,69.8766 Euro,7 382.0000,NON,07 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=4da66586-8528-4715-8ca8-679cee17826a&famille=BDIF&bdifId=726615DD7102_2017DD516627
Alexandre Loiseau  Directeur Général,Notification initiale,MAUNA KEA TECHNOLOGIES,02 novembre 2017,Euronext Paris,Cession,Action,5.2866 Euro,19 224.0000,NON,07 novembre 2017,4224 actions résultant de l'exercice de BSPCE acquis en 2014.,http://www.amf-france.org/technique/multimedia?docId=2f4720a0-2cc5-4894-8dab-97ee9da00658&famille=BDIF&bdifId=816615DD7102_2017DD516618
Alexandre Loiseau  Directeur Général,Notification initiale,MAUNA KEA TECHNOLOGIES,01 novembre 2017,Euronext Access Paris,Cession,Action,5.4100 Euro,8 276.0000,OUI,07 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=be8f89f3-2d77-4033-8f4c-0a9e8d676431&famille=BDIF&bdifId=516615DD7102_2017DD516615
Nabuboto sociéte civile personne morale liée à Denis Thebaud  Président du Conseil de Surveillance,Notification initiale,FOCUS HOME INTERACTIVE,06 novembre 2017,Euronext Growth Paris,Cession,Action,30.7100 Euro,60 000.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=3ebd350d-9537-4d87-8919-a6251845cd71&famille=BDIF&bdifId=175615DD7102_2017DD516571
Chrisitan DONZEL  DGD Visiativ,Notification initiale,VISIATIV,02 novembre 2017,gré à gr,apport de titres,Action,9 030 000.0000 Euro,210 000.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=7f9ec192-0889-4a78-a81d-5c045eb26e69&famille=BDIF&bdifId=955615DD7102_2017DD516559
Laurent FIARD  Psdt du CA et DG Visiativ,Notification initiale,VISIATIV,02 novembre 2017,gré à gr,apport de titres,Action,9 030 000.0000 Euro,210 000.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=05069cbf-93fb-4156-abf7-5cdfee8bf806&famille=BDIF&bdifId=855615DD7102_2017DD516558
Blue Crest Holding SA Société Anonyme personne morale liée à Ulysses Kyriacopoulos  Administrateur,Notification initiale,IMERYS,03 novembre 2017,Euronext Paris,Swap sur rendement total (Total Return Equity Swap),Action,79.0334 Euro,12 700.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=c1025d3a-de73-45df-abaf-dfc8e236cb63&famille=BDIF&bdifId=255615DD7102_2017DD516552
AXENS   Actionnaire  personne morale liée à Jean Sentenac et Olivier Blatter  administrateurs,Notification initiale,HEURTEY PETROCHEM,31 octobre 2017,Euronext Paris,Acquisition,Action,23.3500 Euro,80.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=f4347d9a-576e-4e69-9f81-62959b25e4bb&famille=BDIF&bdifId=045615DD7102_2017DD516540
AXENS   Actionnaire  personne morale liée à Jean Sentenac et Olivier Blatter  administrateurs,Notification initiale,HEURTEY PETROCHEM,02 novembre 2017,Euronext Paris,Acquisition,Action,23.3500 Euro,2 301.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=f4347d9a-576e-4e69-9f81-62959b25e4bb&famille=BDIF&bdifId=045615DD7102_2017DD516540
AXENS   Actionnaire  personne morale liée à Jean Sentenac et Olivier Blatter  administrateurs,Notification initiale,HEURTEY PETROCHEM,03 novembre 2017,Euronext Paris,Acquisition,Action,23.4670 Euro,505.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=f4347d9a-576e-4e69-9f81-62959b25e4bb&famille=BDIF&bdifId=045615DD7102_2017DD516540
AXENS   Actionnaire  personne morale liée à Jean Sentenac et Olivier Blatter  administrateurs,Notification initiale,HEURTEY PETROCHEM,06 novembre 2017,Euronext Paris,Acquisition,Action,23.3000 Euro,100.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=f4347d9a-576e-4e69-9f81-62959b25e4bb&famille=BDIF&bdifId=045615DD7102_2017DD516540
NEW PORT SAS personne morale liée à ALAIN DININ  PDG,Notification initiale,NEXITY,01 novembre 2017,Euronext Paris,Cession,Action,52.7095 Euro,19 270.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=f4c9fbc3-98b8-4925-9a3a-3f164dff547e&famille=BDIF&bdifId=684615DD7102_2017DD516486
AFI.ESCA S.A.  Président,Notification initiale,TELEVERBIER SA,02 novembre 2017,Euronext Paris,Acquisition,Action,45.0000 Euro,24.0000,NON,06 novembre 2017,Liée à Monsieur Christian Buruus,http://www.amf-france.org/technique/multimedia?docId=9bad8bc0-dce5-46b4-bb3f-6e5f5d972356&famille=BDIF&bdifId=674615DD7102_2017DD516476
AFI.ESCA S.A.  Président,Notification initiale,TELEVERBIER SA,03 novembre 2017,Euronext Paris,Acquisition,Action,45.0000 Euro,300.0000,NON,06 novembre 2017,Liée à Monsieur Christian Burrus,http://www.amf-france.org/technique/multimedia?docId=98975e3d-e199-4ca0-b846-57e4cbe55008&famille=BDIF&bdifId=574615DD7102_2017DD516475
Olivier Strebelle  Administrateur,Transformation du prix total en prix unitaire,PRODWAYS GROUP,27 octobre 2017,Euronext Paris,Cession,Action,5.6400 Euro,19 000.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=9be6acc1-a68e-4783-b3b8-3712a2208369&famille=BDIF&bdifId=274615DD7102_2017DD516472
ETAT - AGENCE DES PARTICIPATIONS DE L'ETAT Personne morale  Membre du conseil d'administration,Notification initiale,RENAULT,07 novembre 2017,Placement priv,Cession,Action,86.6000 Euro,14 000 000.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=43a1524b-b522-468a-97c3-8730dd6d6956&famille=BDIF&bdifId=174615DD7102_2017DD516471
Franck RIBOUD  Président du Conseil d'Administration,Notification initiale,DANONE,02 novembre 2017,Euronext Paris,Cession,Action,69.7764 Euro,9 050.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=a8188b4d-de99-47f8-bd19-2fe900023da4&famille=BDIF&bdifId=164615DD7102_2017DD516461
JCDECAUX HOLDING société par actions simplifiée  Membre du Conseil de surveillance,Notification initiale,EURAZEO,03 juillet 2017,Euronext Paris,Acquisition,Action,65.5838 Euro,65 794.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=42f0b608-5fa5-428e-9235-7efb66894461&famille=BDIF&bdifId=434615DD7102_2017DD516434
JCDECAUX HOLDING société par actions simplifiée  Membre du Conseil de surveillance,Notification initiale,EURAZEO,30 juin 2017,Euronext Paris,Acquisition,Action,65.8534 Euro,23 926.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=3b5d6061-a2b9-4b59-9360-8df4fcfd0263&famille=BDIF&bdifId=334615DD7102_2017DD516433
JCDECAUX HOLDING société par actions simplifiée  Membre du Conseil de surveillance,Notification initiale,EURAZEO,29 juin 2017,Euronext Paris,Acquisition,Action,65.8548 Euro,241 757.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=d3e00dd4-15dd-4cac-8625-f5dd5175fe8b&famille=BDIF&bdifId=234615DD7102_2017DD516432
JCDECAUX HOLDING société par actions simplifiée  Membre du conseil de surveillance,Notification initiale,EURAZEO,21 juin 2017,Euronext Paris,Acquisition,Action,65.7195 Euro,35 816.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=a4cbf0f3-bf66-438a-b85c-0e99b84efe59&famille=BDIF&bdifId=134615DD7102_2017DD516431
JCDECAUX HOLDING société par actions simplifiée  Membre du Conseil de surveillance,Notification initiale,EURAZEO,27 juin 2017,Euronext Paris,Acquisition,Action,65.7443 Euro,55 383.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=612bdba0-df43-43ad-934a-818c34f40287&famille=BDIF&bdifId=924615DD7102_2017DD516429
COMPAGNIE DU CAP SAS  Administrateur,Notification initiale,INFOSAT,23 octobre 2017,Euronext Access Paris,Cession,Action,5.6800 Euro,100.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=f7e8f1fd-35d2-452a-9e0e-890af8061b4e&famille=BDIF&bdifId=624615DD7102_2017DD516426
COMPAGNIE DU CAP SAS  Administrateur,Notification initiale,INFOSAT,20 octobre 2017,Euronext Access Paris,Cession,Action,5.6800 Euro,201.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=9dcf70b6-ded5-48d9-ae39-21b90f0e4480&famille=BDIF&bdifId=524615DD7102_2017DD516425
COMPAGNIE DU CAP SAS  Administrateur,Notification initiale,INFOSAT,16 octobre 2017,Euronext Access Paris,Cession,Action,5.6800 Euro,1.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=722af713-6e6c-436a-a5a3-4cffc44e9679&famille=BDIF&bdifId=424615DD7102_2017DD516424
COMPAGNIE DU CAP SAS  Administrateur,Notification initiale,INFOSAT,13 octobre 2017,Euronext Access Paris,Cession,Action,5.2800 Euro,459.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=dc1c14e0-baee-42e6-ae28-42df16dc6257&famille=BDIF&bdifId=324615DD7102_2017DD516423
COMPAGNIE DU CAP SAS  Administrateur,Notification initiale,INFOSAT,10 octobre 2017,Euronext Access Paris,Cession,Action,5.2800 Euro,28.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=a1887e0d-f587-4f8c-863a-d80069f673cb&famille=BDIF&bdifId=124615DD7102_2017DD516421
BERNARD JOURDAN  ADMINISTRATEUR INDEPENDANT,Notification initiale,LECTRA SA,03 novembre 2017,Euronext Paris,Acquisition,Action,24.5000 Euro,100.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=da735d94-929c-43a9-903d-344839b7be95&famille=BDIF&bdifId=024615DD7102_2017DD516420
COMPAGNIE DU CAP SAS  Administrateur,Notification initiale,INFOSAT,09 octobre 2017,Euronext Access Paris,Cession,Action,4.9500 Euro,370.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=7d843a24-55f4-4310-9ebf-39d1fc97fe10&famille=BDIF&bdifId=914615DD7102_2017DD516419
VICTOR PEIGNET  CEO de SCOR Global P&C,Notification initiale,SCOR SE,03 novembre 2017,Euronext Paris,Cession,Action,35.0812 Euro,24 719.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=e4f381f1-089b-4a5f-9823-f1a425eec858&famille=BDIF&bdifId=404615DD7102_2017DD516404
VICTOR PEIGNET  CEO de SCOR Global P&C,Notification initiale,SCOR SE,03 novembre 2017,Euronext Paris,Exercice,Option d'achat,19.0550 Euro,24 719.0000,OUI,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=421c6a21-0f92-409f-9e76-edf39bbeba63&famille=BDIF&bdifId=993615DD7102_2017DD516399
VICTOR PEIGNET  CEO de SCOR Global P&C,Notification initiale,SCOR SE,02 novembre 2017,Euronext Paris,Cession,Action,35.3054 Euro,36 281.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=95d7250b-dbd1-407e-8d0f-3a08b007dfec&famille=BDIF&bdifId=793615DD7102_2017DD516397
VICTOR PEIGNET  CEO de SCOR Global P&C,Notification initiale,SCOR SE,02 novembre 2017,Euronext Paris,Exercice,Option d'achat,19.0550 Euro,36 281.0000,OUI,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=b2a32344-4313-4f47-bf1e-a5159417fe6a&famille=BDIF&bdifId=693615DD7102_2017DD516396
VICTOR PEIGNET  CEO de SCOR Global P&C,Notification initiale,SCOR SE,01 novembre 2017,Euronext Paris,Cession,Action,35.7810 Euro,35 000.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=8d48bf34-503f-4fa1-8750-4774038298cd&famille=BDIF&bdifId=193615DD7102_2017DD516391
VICTOR PEIGNET  CEO de SCOR Global P&C,Notification initiale,SCOR SE,01 novembre 2017,Euronext Paris,Exercice,Option d'achat,19.0550 Euro,35 000.0000,OUI,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=8b503078-dd26-4297-8f50-f7b03f671e87&famille=BDIF&bdifId=093615DD7102_2017DD516390
Odile Desforges  Administrateur,Notification initiale,FAURECIA,02 novembre 2017,Euronext Paris,Acquisition,Action,63.8300 Euro,400.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=8590ef11-0490-4357-b135-6f3be338d92b&famille=BDIF&bdifId=683615DD7102_2017DD516386
Denys Neymon  Directeur Général Infrastructures de Traitement,Notification initiale,SUEZ,01 novembre 2017,Euronext Paris,Cession,Action,14.9900 Euro,5 460.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=b6da372f-1fd8-4ba6-9184-f09a2e1c6a16&famille=BDIF&bdifId=473615DD7102_2017DD516374
Eric SITRUK  PRESIDENT,Notification initiale,FASHION BEL AIR,03 novembre 2017,Euronext Paris,Cession,Action,0.5200 Euro,8 000.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=ffd25faa-066a-4c82-ab82-ebd49e87f53e&famille=BDIF&bdifId=373615DD7102_2017DD516373
Bertrand GROS  DIRECTEUR GENERAL,Notification initiale,ADTHINK MEDIA,02 novembre 2017,Euronext Growth Paris,Cession,Action,2.8500 Euro,5 000.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=93e792a3-7845-40cf-b526-30725dae97db&famille=BDIF&bdifId=663615DD7102_2017DD516366
ANTOINE DECITRE  director,Notification initiale,VELCAN ENERGY,03 novembre 2017,Euronext Growth Paris,Cession,Action,10.0000 Euro,943.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=34b8fbd1-b495-42e4-890f-8db11d4f6d36&famille=BDIF&bdifId=953615DD7102_2017DD516359
ANTOINE DECITRE  director,Notification initiale,VELCAN ENERGY,02 novembre 2017,Euronext Growth Paris,Cession,Action,10.0000 Euro,1 013.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=1a609e78-59b6-4b66-adac-c8fc784cda77&famille=BDIF&bdifId=853615DD7102_2017DD516358
Jean-Luc Rivoire  director,Notification initiale,VELCAN ENERGY,03 novembre 2017,Euronext Growth Paris,Cession,Action,10.0000 Euro,2 242.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=9eb11b3b-65bc-43bf-9136-aa46180d5154&famille=BDIF&bdifId=753615DD7102_2017DD516357
Jean-Luc Rivoire  director,Notification initiale,VELCAN ENERGY,02 novembre 2017,Euronext Growth Paris,Cession,Action,10.0000 Euro,1 012.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=81f2c312-2dc4-4167-980b-1f38a8f1c61f&famille=BDIF&bdifId=653615DD7102_2017DD516356
Jean-Luc Rivoire  director,Notification initiale,VELCAN ENERGY,31 octobre 2017,Euronext Growth Paris,Cession,Action,10.0070 Euro,1 269.0000,NON,06 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=2fa2a8b8-a9ad-40e6-b6fe-95ef7d49bf76&famille=BDIF&bdifId=553615DD7102_2017DD516355
Philippe CARREAU  Directeur General,Notification initiale,BONDUELLE,14 octobre 2017,Euronext Paris,placement intéressement en Plan Epargne Entreprise,Plan Epargne Entreprise  BONDUELLE Valeurs,40.0000 Euro,269.3250,NON,04 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=974e7dc8-df2b-4a0b-9d1b-1ac3533b76e7&famille=BDIF&bdifId=453615DD7102_2017DD516354
TRUFFLE CAPITAL SAS SAS  MEMBRE DU CONSEIL D'ADMINISTRATION,Notification initiale,CARMAT,01 novembre 2017,Euronext Paris,Cession,Action,25.3095 Euro,5 000.0000,NON,03 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=daa07721-9081-4a4a-a0a5-4e1dbfa10338&famille=BDIF&bdifId=062615DD7102_2017DD516260
TRUFFLE CAPITAL SAS SAS  MEMBRE DU CONSEIL D'ADMINISTRATION,Notification initiale,CARMAT,31 octobre 2017,Euronext Paris,Cession,Action,25.1868 Euro,5 000.0000,NON,03 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=e0ba0a99-c02b-478f-9bd4-add1be9e7c7c&famille=BDIF&bdifId=952615DD7102_2017DD516259
Thomas FARKAS  Directeur Stratégie & Devt,Notification initiale,MERSEN,01 novembre 2017,Euronext Paris,Exercice,Option d'achat,38.1000 Euro,9 704.0000,OUI,03 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=c4f6c9e1-76ef-4666-bc93-4b4d615227cc&famille=BDIF&bdifId=052615DD7102_2017DD516250
NEW PORT SAS personne morale liée à ALAIN DININ  PDG,Notification initiale,NEXITY,31 octobre 2017,Euronext Paris,Cession,Action,52.6480 Euro,42 887.0000,NON,03 novembre 2017,,http://www.amf-france.org/technique/multimedia?docId=1b0a0f52-dc80-43ba-9fce-9bcad475bc92&famille=BDIF&bdifId=542615DD7102_2017DD516245
NAMITA SHAH  Membre du Comité exécutif,Notification initiale,TOTAL S.A.,31 octobre 2017,Euronext Paris,Souscription,FIE - TOTAL ACTIONNARIAT France,47.8157 Euro,2.0229,NON,03 novembre 2017,VV + abondement mensuel - TOTAL ACTIONNARIAT FRANCE « A » PART C (code ISIN : QS0009061084)      NB :      « Le montant susmentionné correspond à l’achat de parts de FCPE investies dans TOTAL S.A. et non à l’achat direct de titres      TOTAL S.A. »      En épargne salariale  le « souscripteur » n’achète pas un nombre d’actions mais des parts de Fonds Commun de Placement      d’Entreprise (FCPE).      Ce montant investi divisé par la valeur liquidative (prix unitaire) donne un nombre de parts qui peut être inférieure à 1  si ce montant      investi est inférieur à la Valeur liquidative du FCPE.,http://www.amf-france.org/technique/multimedia?docId=f39dc59d-584f-49a8-b634-9fbed4a36df0&famille=BDIF&bdifId=632615DD7102_2017DD516236
